Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/09  05:00:00,67946406.21762243,67946406.21762242,1028190.5154482249 
 01/09  06:00:00,96646507.52257295,96646507.52257312,1965169.63066713 
 01/09  07:00:00,164266709.01369316,164266709.01369367,2176893.484284734 
 01/09  08:00:00,174719011.88904835,174719011.88904868,1831697.7215756549 
 01/09  09:00:00,171195169.84879244,171195169.84879289,1674411.3121510335 
 01/09  10:00:00,149797092.93657048,149797092.93657098,57382.609394800165 
 01/09  11:00:00,134086955.39006564,134086955.39006615,0.0 
 01/09  12:00:00,122949390.24604807,122949390.2460486,0.0 
 01/09  13:00:00,126634136.44185919,126634136.44185958,0.0 
 01/09  14:00:00,116886660.4597631,116886660.45976334,0.0 
 01/09  15:00:00,113204599.30945954,113204599.30945969,0.0 
 01/09  16:00:00,121611744.23904439,121611744.23904488,0.0 
 01/09  17:00:00,154955972.62628678,154955972.62628726,0.0 
 01/09  18:00:00,189454291.1084741,189454291.10847453,0.0 
 01/09  19:00:00,208038772.5633623,208038772.56336219,0.0 
 01/09  20:00:00,194545410.3943283,194545410.39432878,0.0 
 01/09  21:00:00,186236867.3443357,186236867.3443362,0.0 
 01/09  22:00:00,165592503.79285739,165592503.79285787,0.0 
 01/09  23:00:00,148984654.83471129,148984654.83471183,0.0 
 01/09  24:00:00,108992956.25175852,108992956.25175855,0.0 
 01/10  01:00:00,76040584.87456396,76040584.87456393,0.0 
 01/10  02:00:00,69247868.05648506,69247868.05648503,0.0 
 01/10  03:00:00,65794542.24898837,65794542.24898831,0.0 
 01/10  04:00:00,61471692.258967678,61471692.25896763,0.0 
 01/10  05:00:00,70441621.03996721,70441621.03996717,0.0 
 01/10  06:00:00,100609709.82594073,100609709.8259408,0.0 
 01/10  07:00:00,165515935.59028004,165515935.59028057,0.0 
 01/10  08:00:00,178266958.69485683,178266958.69485737,0.0 
 01/10  09:00:00,171782995.29422809,171782995.29422853,0.0 
 01/10  10:00:00,153174984.87537758,153174984.8753781,0.0 
 01/10  11:00:00,136190391.19162823,136190391.1916287,0.0 
 01/10  12:00:00,121621504.16930272,121621504.1693032,0.0 
 01/10  13:00:00,118669966.80928786,118669966.80928833,0.0 
 01/10  14:00:00,111507978.87618321,111507978.87618353,0.0 
 01/10  15:00:00,112149635.05218244,112149635.05218265,0.0 
 01/10  16:00:00,118390151.44861067,118390151.44861099,0.0 
 01/10  17:00:00,150603851.1108628,150603851.11086328,0.0 
 01/10  18:00:00,182249665.31860394,182249665.31860448,0.0 
 01/10  19:00:00,202771525.73675306,202771525.73675309,0.0 
 01/10  20:00:00,194526488.25046949,194526488.2504698,0.0 
 01/10  21:00:00,202452789.4613615,202452789.46136184,0.0 
 01/10  22:00:00,175379979.85502107,175379979.85502155,0.0 
 01/10  23:00:00,140925195.5764687,140925195.57646925,0.0 
 01/10  24:00:00,104039281.55218445,104039281.55218461,0.0 
 01/11  01:00:00,71617974.7275666,71617974.72756657,0.0 
 01/11  02:00:00,63030662.32195643,63030662.321956399,0.0 
 01/11  03:00:00,63213772.967274378,63213772.96727432,324263.40711777916 
 01/11  04:00:00,60336785.646834049,60336785.64683401,645893.1659229589 
 01/11  05:00:00,64289632.638151127,64289632.63815107,1642181.1030290835 
 01/11  06:00:00,99177291.46443729,99177291.46443746,2227448.4486612787 
 01/11  07:00:00,166986129.10735668,166986129.10735715,4494055.670780532 
 01/11  08:00:00,178241699.29920597,178241699.2992064,5062466.915734602 
 01/11  09:00:00,165676977.63411097,165676977.63411144,2183066.9561596957 
 01/11  10:00:00,161757408.24277754,161757408.242778,185037.93548992816 
 01/11  11:00:00,135377384.13228844,135377384.13228894,0.0 
 01/11  12:00:00,122742406.28268506,122742406.28268555,0.0 
 01/11  13:00:00,118381878.43820615,118381878.4382065,0.0 
 01/11  14:00:00,115664432.60677387,115664432.6067741,0.0 
 01/11  15:00:00,112867355.47650692,112867355.47650695,0.0 
 01/11  16:00:00,125221208.67570049,125221208.67570088,0.0 
 01/11  17:00:00,146244588.32591147,146244588.32591195,0.0 
 01/11  18:00:00,188216226.84176696,188216226.84176744,0.0 
 01/11  19:00:00,210812401.00733263,210812401.00733257,0.0 
 01/11  20:00:00,213629305.5303657,213629305.530366,0.0 
 01/11  21:00:00,202858602.1154335,202858602.11543403,0.0 
 01/11  22:00:00,171438616.99715699,171438616.99715749,0.0 
 01/11  23:00:00,143422221.37089039,143422221.37089084,0.0 
 01/11  24:00:00,100094779.7089553,100094779.70895538,0.0 
 01/12  01:00:00,69305689.83871973,69305689.8387197,42701.575407786724 
 01/12  02:00:00,69156902.28558393,69156902.28558389,1254504.7332195249 
 01/12  03:00:00,57873359.59226231,57873359.59226226,3418170.1300782479 
 01/12  04:00:00,59666516.20064279,59666516.20064274,5148434.120866171 
 01/12  05:00:00,68351457.80703099,68351457.80703093,6696831.145741342 
 01/12  06:00:00,98091326.25699647,98091326.25699654,9184693.494236518 
 01/12  07:00:00,164757008.71685446,164757008.71685497,14922174.504136069 
 01/12  08:00:00,176892462.79627306,176892462.7962735,17558543.17818146 
 01/12  09:00:00,167547396.63918925,167547396.6391897,13048467.624585724 
 01/12  10:00:00,155913794.91679485,155913794.91679538,3581218.2284571968 
 01/12  11:00:00,137471562.02220647,137471562.02220697,356078.8151836097 
 01/12  12:00:00,125096793.92280817,125096793.92280869,0.0 
 01/12  13:00:00,120991539.69541918,120991539.69541964,0.0 
 01/12  14:00:00,119060511.57949029,119060511.57949052,0.0 
 01/12  15:00:00,118899568.08025909,118899568.08025939,0.0 
 01/12  16:00:00,125523746.44536937,125523746.44536968,0.0 
 01/12  17:00:00,153331451.93472994,153331451.93473036,0.0 
 01/12  18:00:00,192003811.74407778,192003811.74407826,0.0 
 01/12  19:00:00,205777669.33515964,205777669.3351597,0.0 
 01/12  20:00:00,210843557.66294528,210843557.6629456,0.0 
 01/12  21:00:00,203358382.6532141,203358382.65321455,0.0 
 01/12  22:00:00,178864567.1292927,178864567.12929315,0.0 
 01/12  23:00:00,138799549.3247108,138799549.3247113,0.0 
 01/12  24:00:00,100514910.86284149,100514910.86284156,0.0 
 01/13  01:00:00,71170047.9537428,71170047.95374279,172140.92559835374 
 01/13  02:00:00,64993892.18070234,64993892.1807023,1484299.1898015924 
 01/13  03:00:00,60834368.41104944,60834368.411049369,3934964.4408619797 
 01/13  04:00:00,57065650.817746687,57065650.81774663,7585021.946966996 
 01/13  05:00:00,66872067.36078619,66872067.36078614,11125132.870718245 
 01/13  06:00:00,96962246.28676331,96962246.28676345,13654885.637644595 
 01/13  07:00:00,167840500.29254783,167840500.29254828,17754495.754997638 
 01/13  08:00:00,174251598.31251107,174251598.31251157,17282387.703140029 
 01/13  09:00:00,168600347.39620025,168600347.39620073,12324761.766755104 
 01/13  10:00:00,155473087.07258875,155473087.07258929,3226716.3474458709 
 01/13  11:00:00,146141169.6326726,146141169.6326731,146281.0418349906 
 01/13  12:00:00,125461449.28706689,125461449.28706742,0.0 
 01/13  13:00:00,121750864.52863193,121750864.5286322,0.0 
 01/13  14:00:00,125275558.0648582,125275558.06485853,0.0 
 01/13  15:00:00,111110667.14638473,111110667.1463849,0.0 
 01/13  16:00:00,125349671.671029,125349671.67102939,0.0 
 01/13  17:00:00,152698524.28854753,152698524.28854797,0.0 
 01/13  18:00:00,193402364.359311,193402364.35931153,0.0 
 01/13  19:00:00,209456488.80321167,209456488.80321149,0.0 
 01/13  20:00:00,211953830.23556594,211953830.235566,0.0 
 01/13  21:00:00,200480114.17076845,200480114.17076863,0.0 
 01/13  22:00:00,172476574.71653337,172476574.7165339,0.0 
 01/13  23:00:00,142140314.36248923,142140314.36248977,0.0 
 01/13  24:00:00,99184076.79024078,99184076.7902409,150608.40812885448 
 01/14  01:00:00,66496507.4036883,66496507.40368826,2653051.6101494964 
 01/14  02:00:00,67359682.75179331,67359682.75179327,6118003.319937669 
 01/14  03:00:00,56305844.31406839,56305844.31406834,10816833.403671589 
 01/14  04:00:00,58414131.70064438,58414131.700644347,14380385.131164963 
 01/14  05:00:00,72722513.15690127,72722513.15690124,20240560.996451107 
 01/14  06:00:00,95765447.32385111,95765447.3238512,21925134.69411868 
 01/14  07:00:00,162953798.4138879,162953798.41388843,24165297.8438164 
 01/14  08:00:00,175230207.41066507,175230207.41066546,23597337.439521478 
 01/14  09:00:00,167900759.51628299,167900759.5162835,15056576.327897899 
 01/14  10:00:00,148083131.65031607,148083131.65031655,3842667.3161845479 
 01/14  11:00:00,134488014.77029387,134488014.77029417,295516.38283593198 
 01/14  12:00:00,121255009.84911108,121255009.84911137,0.0 
 01/14  13:00:00,114850935.71645935,114850935.7164596,0.0 
 01/14  14:00:00,114368069.66080204,114368069.66080225,0.0 
 01/14  15:00:00,113719640.63189696,113719640.63189718,0.0 
 01/14  16:00:00,117357477.99686259,117357477.99686283,0.0 
 01/14  17:00:00,152896039.673362,152896039.67336238,0.0 
 01/14  18:00:00,192892691.25280307,192892691.25280316,0.0 
 01/14  19:00:00,203614196.3393875,203614196.33938758,0.0 
 01/14  20:00:00,206136848.6825614,206136848.68256159,0.0 
 01/14  21:00:00,204164969.3745825,204164969.3745827,0.0 
 01/14  22:00:00,176516385.7412231,176516385.74122358,0.0 
 01/14  23:00:00,136222985.52076716,136222985.52076764,0.0 
 01/14  24:00:00,104163222.03002376,104163222.03002392,0.0 
 01/15  01:00:00,71875319.1478773,71875319.14787728,0.0 
 01/15  02:00:00,63168508.26959324,63168508.269593197,148580.57919889655 
 01/15  03:00:00,66999171.13660062,66999171.1366006,1374743.348528122 
 01/15  04:00:00,52783381.94886094,52783381.9488609,2720936.1581470498 
 01/15  05:00:00,70244141.18661721,70244141.18661717,3447168.8213468745 
 01/15  06:00:00,99202411.52220497,99202411.5222051,3914637.2438696424 
