Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 06/09  22:00:00,103745203.7,0,9394062.679,21305224.02,19285200,50531492.12,3229224.924,0.001733359,32400674.37,0,32400674.37
 06/09  23:00:00,77827293.26,0,5874068.338,12745649.59,19285200,37863633.89,2058741.445,0.000948442,18193274.66,0,18193274.66
 06/09  24:00:00,61520893.14,0,3655007.886,9191897.701,19285200,28085665.77,1303121.775,0.000261639,5761799.905,0,5761799.905
 06/10  01:00:00,58169492.09,0,2737136.371,9191897.701,19285200,25966257.16,989000.8647,0.000130732,3391038.728,0,3391038.728
 06/10  02:00:00,55927902.48,0,1858258.483,9191897.701,19285200,24906552.85,685993.4508,3.26831E-05,1617040.987,0,1617040.987
 06/10  03:00:00,54665260.09,0,1320467.534,9191897.701,19285200,24376700.69,490994.1583,3.26831E-05,1617002.562,0,1617002.562
 06/10  04:00:00,61966669.26,0,1194072.757,13777384,19285200,27266590.8,443421.694,0.000130733,3389816.353,0,3389816.353
 06/10  05:00:00,62874234.6,0,1653013.473,21687347.87,3214200,35695631.8,624041.4529,0.000882446,16980824.4,0,16980824.4
 06/10  06:00:00,80491045.33,0,2880188.001,23445117.62,0,53083565.93,1082173.768,0.003072219,56572280.21,0,56572280.21
 06/10  07:00:00,91477460.91,0,3773483.798,21649135.49,0,64691719.85,1363121.768,0.003268318,60117787.45,0,60117787.45
 06/10  08:00:00,83943162.99,0,4101613.074,13204198.22,0,65221572,1415779.692,0.003137586,57754115.96,0,57754115.96
 06/10  09:00:00,74262085.55,0,4480530.275,11178941.77,0,57081753.83,1520859.681,0.002745387,50663101.46,0,50663101.46
