Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 03/11  14:00:00,81891825.88,0,20809939.61,11178941.77,0,44992341.23,4910603.268,0.001416409,23656356.22,0,23656356.22
 03/11  15:00:00,87386266.51,0,25783068.85,11178941.77,0,44462489.08,5961766.817,0.001235591,20767374.57,0,20767374.57
 03/11  16:00:00,96782278.61,0,29417508.34,14503419.33,0,46052045.54,6809305.387,0.001416409,23656356.22,0,23656356.22
 03/11  17:00:00,126458267.2,0,31717646.45,23406905.24,0,63969831.83,7363883.644,0.0016575,27508331.75,0,27508331.75
 03/11  18:00:00,150909024.6,0,30351519.34,30170497.53,0,83236545.25,7150462.423,0.002199954,36175276.68,0,36175276.68
 03/11  19:00:00,166726352.8,0,26010320.95,38309735.72,12856800,83236545.25,6312950.827,0.002591727,42434736.91,0,42434736.91
 03/11  20:00:00,163042040.3,0,20541583.89,44309080.3,19285200,73747799.95,5158376.202,0.002471181,40508749.15,0,40508749.15
 03/11  21:00:00,155498529.1,0,15650937.63,44844053.7,19285200,71628391.33,4089946.469,0.002260227,37138270.56,0,37138270.56
 03/11  22:00:00,130246333.9,0,11137136.58,33074638.86,19285200,63729202.5,3020155.962,0.001838318,30397313.39,0,30397313.39
 03/11  23:00:00,100524434,0,7382245.893,21305224.02,19285200,50531492.12,2020271.968,0.001597227,26545337.86,0,26545337.86
 03/11  24:00:00,75242242.4,0,4193614.761,12745649.59,19285200,37863633.89,1154144.158,0.000873954,14989411.28,0,14989411.28
 03/12  01:00:00,57118661.71,0,2091408.47,9191897.701,19285200,25966257.16,583898.3795,0.000120327,2946323.606,0,2946323.606
 03/12  02:00:00,55340973.1,0,1531088.646,9191897.701,19285200,24906552.85,426233.905,3.0082E-05,1505692.491,0,1505692.491
 03/12  03:00:00,53882450.07,0,800317.1355,9191897.701,19285200,24376700.69,228334.5361,3.0082E-05,1505619.153,0,1505619.153
 03/12  04:00:00,60977635.91,0,501462.2874,13777384,19285200,27266590.8,146998.8102,0.000120328,2944087.301,0,2944087.301
 03/12  05:00:00,77389012.94,0,557587.8284,21687347.87,19285200,35695631.8,163245.4412,0.000812218,13971004.54,0,13971004.54
 03/12  06:00:00,96843966.47,0,795798.8033,23445117.62,19285200,53083565.93,234284.1036,0.002827721,46093411.13,0,46093411.13
 03/12  07:00:00,100199685.3,0,773532.3498,21649135.49,12856800,64691719.85,228497.6461,0.003008213,48970054.38,0,48970054.38
 03/12  08:00:00,79495483.55,0,816268.5062,13204198.22,0,65221572,253444.8174,0.002887885,47329584.24,277292.032,47052292.21
 03/12  09:00:00,71959916.72,0,2914173.578,11178941.77,0,57081753.83,785047.5462,0.002526899,41320341.87,21336.18664,41299005.68
 03/12  10:00:00,65895108.38,0,6468778.641,11178941.77,0,46581897.7,1665490.27,0.002286242,37463481.33,0,37463481.33
