Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 01/19  03:00:00,0,76169254.56,253110397.7
 01/19  04:00:00,0,76511606.92,268715228.6
 01/19  05:00:00,0,85058353.2,289746920.2
 01/19  06:00:00,0,102130418,315600196
 01/19  07:00:00,0,121581742.9,357765814.3
 01/19  08:00:00,0,120034732.9,352000768.7
 01/19  09:00:00,0,105929009.5,291377651.9
 01/19  10:00:00,0,91635913.65,207578973.9
 01/19  11:00:00,0,78570084.3,154799519.5
 01/19  12:00:00,0,77915370.53,120942189.7
 01/19  13:00:00,0,75427679.6,89182610.36
 01/19  14:00:00,0,73977891.66,65783290.28
 01/19  15:00:00,0,73426853.89,48138696.21
 01/19  16:00:00,0,77696300.3,47598255.24
 01/19  17:00:00,0,104100590.4,49260019.95
 01/19  18:00:00,0,128494177.7,61248225.64
 01/19  19:00:00,0,151932349.4,79241887.08
 01/19  20:00:00,0,149277338.1,92992554.21
 01/19  21:00:00,0,148736668.9,109536095.8
 01/19  22:00:00,0,130077428.7,121621014.7
 01/19  23:00:00,0,106992706,152798561.5
 01/19  24:00:00,0,88065236.09,182215473.9
 01/20  01:00:00,0,77028829.39,213266628.2
 01/20  02:00:00,0,76305566.65,236823617.9
 01/20  03:00:00,0,77020886.61,267574518.2
 01/20  04:00:00,0,77981006.75,294720994.6
 01/20  05:00:00,0,86378325.62,313074844.4
 01/20  06:00:00,0,103928156.5,347840192.2
 01/20  07:00:00,0,123888704.4,399411492.8
 01/20  08:00:00,0,123275410.3,410831586.3
 01/20  09:00:00,0,109175305.5,350902445.2
 01/20  10:00:00,0,93582191.05,243270593.7
 01/20  11:00:00,0,79575580.3,165897041.9
 01/20  12:00:00,0,78889890.18,125925511.6
 01/20  13:00:00,0,77476817.68,105207605.9
 01/20  14:00:00,0,77026676.09,82454299.02
 01/20  15:00:00,0,77704679.33,57457457.29
 01/20  16:00:00,0,83792979.05,47429893.55
 01/20  17:00:00,0,109322194.8,46923646.14
 01/20  18:00:00,0,130039696.6,60113622
 01/20  19:00:00,0,152059715.3,82556272.58
 01/20  20:00:00,0,149720298.3,102289720.8
 01/20  21:00:00,0,148952406.3,113965956.4
 01/20  22:00:00,0,130467266,129259197.9
 01/20  23:00:00,0,107676968.3,166851355.9
 01/20  24:00:00,0,88262484.6,186964662.7
 01/21  01:00:00,0,76797316.25,209898302.9
 01/21  02:00:00,0,76452556.47,240427918.2
 01/21  03:00:00,0,76319426.33,255586686
 01/21  04:00:00,0,76730951.74,272417485
 01/21  05:00:00,0,85688290.39,301039525.1
 01/21  06:00:00,0,102783137.8,327260062.2
 01/21  07:00:00,0,122016253,365385972
 01/21  08:00:00,0,120513929.7,373491439.4
 01/21  09:00:00,0,98552165.06,326505641.9
 01/21  10:00:00,0,84033792.91,240290614.7
 01/21  11:00:00,0,69635187.39,163489061.6
 01/21  12:00:00,0,67998541.06,105919307.7
 01/21  13:00:00,0,67935402.13,76312844.03
 01/21  14:00:00,0,68530631.19,53471322.21
 01/21  15:00:00,0,70010980.35,37031645.63
 01/21  16:00:00,0,76677173.95,33101241.23
 01/21  17:00:00,0,103378404.4,34474940.02
 01/21  18:00:00,0,131861360.2,45144384.68
 01/21  19:00:00,0,151558497.4,59287256.87
 01/21  20:00:00,0,148058196.9,70138762.14
 01/21  21:00:00,0,147294322.3,82037221.19
 01/21  22:00:00,0,128758490.1,96242561.39
 01/21  23:00:00,0,105282812.2,120732591.6
 01/21  24:00:00,0,85744911.44,140638972.8
 01/22  01:00:00,0,74767704.42,172858264.1
 01/22  02:00:00,0,73761825.65,190918339.7
 01/22  03:00:00,0,73919818.36,211650495.6
 01/22  04:00:00,0,74606332.08,233973988.3
 01/22  05:00:00,0,82434448.07,241827260.7
 01/22  06:00:00,0,99640463.38,269992351
