Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 02/24  11:00:00,128633914.4,16976892.91,0,21894332.83,0,49327737.83,40434950.79,0.002872684,1142445134,1069274151,73170983.6
 02/24  12:00:00,126427171.4,15949132.78,0,21894332.83,0,49857589.98,38726115.82,0.002305707,1073355921,1014418886,58937034.41
 02/24  13:00:00,123813765,15539466.48,0,21196991.74,0,49081841.7,37995465.13,0.002003319,1043080399,991734804.6,51345594.84
 02/24  14:00:00,122507171.9,15263051.43,0,21894332.83,0,47738181.37,37611606.24,0.001776528,1024387056,978735040.8,45652015.16
 02/24  15:00:00,121264341.8,14814028.59,0,21894332.83,0,47208329.21,37347651.12,0.001549738,1009618650,969660214.2,39958435.48
 02/24  16:00:00,125426837.8,14394266.31,0,25218810.4,0,48797885.67,37015875.42,0.001776528,1004474621,958822606.1,45652015.16
 02/24  17:00:00,152438507.9,14484124.07,0,34122296.3,0,66715671.97,37116415.53,0.002078916,1015599179,962355724.4,53243454.73
 02/24  18:00:00,181452537.8,14914941.7,0,35865032.71,11584800,83933250.96,35154512.4,0.002759289,1048430331,978106137.1,70324193.76
 02/24  19:00:00,200970367.9,15344624.21,0,44004270.9,23169600,83236545.25,35215327.52,0.003250669,1064476482,981816198.7,82660283.06
 02/24  20:00:00,198603086.6,15758545.39,0,50003615.48,23169600,73747799.95,35923525.76,0.003099475,1082541297,1003676734,78864563.28
 02/24  21:00:00,198127201.4,16178905.18,0,50538588.88,23169600,71628391.33,36611715.98,0.002834886,1097037931,1024815877,72222053.65
 02/24  22:00:00,179715393.2,16639155.37,0,38769174.04,23169600,63729202.5,37408261.32,0.002305707,1108041501,1049104466,58937034.41
 02/24  23:00:00,156424772,17162202.51,0,26999759.2,23169600,50531492.12,38561718.13,0.002003319,1135290331,1083944736,51345594.84
 02/24  24:00:00,136856736.7,17663738.87,0,18440184.77,23169600,37863633.89,39719579.16,0.001096156,1147381105,1118809829,28571276.13
 02/25  01:00:00,124705393.5,17967390.62,0,14886432.88,23169600,28085665.77,40596304.19,0.000302388,1153065870,1144422123,8643747.261
 02/25  02:00:00,123038617.6,18093408.39,0,14886432.88,23169600,25966257.16,40922919.16,0.000151194,1158346741,1153498713,4848027.477
 02/25  03:00:00,121758542.4,17989068.8,0,14886432.88,23169600,24906552.85,40806887.91,3.77985E-05,1151062654,1149061417,2001237.638
 02/25  04:00:00,120990899.4,17896487.91,0,14886432.88,23169600,24376700.69,40661677.86,3.77985E-05,1146136466,1144135228,2001237.638
 02/25  05:00:00,127535292.3,17519239.58,0,19471919.18,23169600,27266590.8,40107942.7,0.000151194,1130801802,1125953775,4848027.477
 02/25  06:00:00,142995166.6,17247276.45,0,27381883.05,23169600,35695631.8,39500775.27,0.001020559,1133664162,1106990745,26673416.24
 02/25  07:00:00,161614968.9,17225798.72,0,29139652.8,23169600,53083565.93,38996351.46,0.003553057,1183246823,1092995101,90251722.63
 02/25  08:00:00,171176839.9,17187776.4,0,27343670.67,23169600,64691719.85,38784072.95,0.003779848,1183680500,1087735198,95945302.31
