Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/14  03:00:00,53315609.10117388,53315609.10117378,245897782.4368931 
 01/14  04:00:00,71861781.39361787,71861781.39361784,269840381.2408474 
 01/14  05:00:00,59617536.18165283,59617536.18165276,250258360.64965789 
 01/14  06:00:00,98876210.20207608,98876210.20207615,189993574.4334612 
 01/14  07:00:00,195206082.92558003,195206082.92557959,212421834.9675651 
 01/14  08:00:00,208060134.8311163,208060134.83111606,220967316.95102633 
 01/14  09:00:00,187057288.74400119,187057288.74400083,236090005.0302844 
 01/14  10:00:00,171359256.3108227,171359256.31082247,203650734.99980263 
 01/14  11:00:00,152270561.66112615,152270561.6611259,188073458.93746553 
 01/14  12:00:00,142933555.9244765,142933555.92447634,191350982.9311616 
 01/14  13:00:00,126995940.81139153,126995940.81139156,177713470.9496293 
 01/14  14:00:00,125451749.21026463,125451749.21026445,163300278.34844596 
 01/14  15:00:00,117107863.0685251,117107863.06852502,162137142.7048633 
 01/14  16:00:00,126051717.91723806,126051717.91723803,151501728.53507696 
 01/14  17:00:00,153648455.61967195,153648455.61967183,130198064.50404875 
 01/14  18:00:00,203464165.4993173,203464165.499317,119142632.83397168 
 01/14  19:00:00,215656003.59753765,215656003.59753735,113634596.4923816 
 01/14  20:00:00,201555530.15319068,201555530.1531905,108870113.40739368 
 01/14  21:00:00,202187592.09574536,202187592.0957452,108779577.64384827 
 01/14  22:00:00,176045038.793988,176045038.79398779,107522645.25665769 
 01/14  23:00:00,140619967.2316259,140619967.2316258,125746439.30060643 
 01/14  24:00:00,93891229.36673269,93891229.36673269,132594288.34190703 
 01/15  01:00:00,73545530.988754,73545530.98875392,138729910.43469654 
 01/15  02:00:00,55537283.55709106,55537283.55709102,126224947.83743906 
 01/15  03:00:00,63693473.724367309,63693473.7243673,123778580.09896152 
 01/15  04:00:00,54185535.69929758,54185535.69929754,143075229.39321257 
 01/15  05:00:00,57652713.17713023,57652713.17713023,148873499.51929889 
 01/15  06:00:00,105980319.99933717,105980319.99933712,146686696.9817431 
 01/15  07:00:00,180946116.48774425,180946116.48774404,153713020.6841811 
 01/15  08:00:00,203928817.7564525,203928817.75645218,152948325.4446892 
 01/15  09:00:00,199926548.22037433,199926548.22037397,146914922.7286201 
 01/15  10:00:00,165712821.3623619,165712821.3623618,119282389.67543996 
 01/15  11:00:00,150116951.71058864,150116951.71058858,105554709.24217412 
 01/15  12:00:00,126197098.60835333,126197098.60835321,92862035.20173927 
 01/15  13:00:00,126389110.46279854,126389110.46279864,91860707.96270347 
 01/15  14:00:00,121418226.69854333,121418226.69854334,93764989.65927379 
 01/15  15:00:00,114349979.16389072,114349979.16389063,83803110.30852553 
 01/15  16:00:00,121346760.40046889,121346760.40046883,84721908.86083456 
 01/15  17:00:00,154300845.04944847,154300845.04944826,81903123.65656182 
 01/15  18:00:00,201713396.8890297,201713396.88902954,73933653.76561956 
 01/15  19:00:00,216999685.74240134,216999685.74240095,68605097.78743696 
 01/15  20:00:00,210840202.1290218,210840202.1290217,65205336.88280113 
 01/15  21:00:00,199350261.95092417,199350261.95092405,63889363.68988038 
 01/15  22:00:00,162326951.79240415,162326951.7924039,66245574.04591023 
 01/15  23:00:00,138966536.77166248,138966536.77166219,83481714.63388767 
 01/15  24:00:00,104151035.0772515,104151035.07725154,90152871.43111104 
 01/16  01:00:00,60621841.751255217,60621841.7512553,92925886.45141569 
 01/16  02:00:00,67271703.38588989,67271703.38588988,86001738.95311663 
 01/16  03:00:00,49364350.84120848,49364350.841208439,85782207.69356212 
 01/16  04:00:00,49168340.09395971,49168340.093959648,74728012.5585378 
 01/16  05:00:00,68677166.45944597,68677166.45944591,66125492.346093308 
 01/16  06:00:00,91624658.97094634,91624658.97094649,65973978.44866562 
 01/16  07:00:00,191697242.5676863,191697242.56768603,66180156.00982013 
 01/16  08:00:00,186791159.717313,186791159.7173126,60690468.167293589 
 01/16  09:00:00,196508766.20605219,196508766.20605187,61855573.35158946 
 01/16  10:00:00,163959023.83844144,163959023.83844123,55503173.51440937 
 01/16  11:00:00,148393915.7133003,148393915.7133002,54621726.5478607 
 01/16  12:00:00,138577858.79715485,138577858.7971546,57633024.08718987 
 01/16  13:00:00,123881002.30939865,123881002.30939847,56233581.77561039 
 01/16  14:00:00,121043435.51224247,121043435.51224253,63695819.14019141 
 01/16  15:00:00,103876719.0583756,103876719.05837542,70535710.22643295 
 01/16  16:00:00,120842598.57307935,120842598.57307922,71149842.87554685 
 01/16  17:00:00,164168208.31242538,164168208.31242515,56503701.60322771 
 01/16  18:00:00,200958568.19700206,200958568.1970018,48576422.27365436 
 01/16  19:00:00,213543471.3051709,213543471.3051706,52990696.39732004 
 01/16  20:00:00,199579052.35106055,199579052.3510602,52123617.657826397 
 01/16  21:00:00,200316998.64862747,200316998.64862717,54965169.48905478 
