Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/10  22:00:00,155947212.0853892,155947212.08538879,3019080.6124247016 
 01/10  23:00:00,131977680.95268244,131977680.95268218,5996693.78953038 
 01/10  24:00:00,90943658.97068708,90943658.97068714,7860007.781030556 
 01/11  01:00:00,56168961.53741775,56168961.537417817,9457198.87283636 
 01/11  02:00:00,61598183.9053047,61598183.90530468,12877278.811063407 
 01/11  03:00:00,50557024.97066772,50557024.97066774,11057496.958632142 
 01/11  04:00:00,55063163.85965325,55063163.85965325,10118290.77174837 
 01/11  05:00:00,57504433.71553552,57504433.71553559,10795697.64742505 
 01/11  06:00:00,89831495.43735072,89831495.43735078,9221887.450420019 
 01/11  07:00:00,164718226.63992415,164718226.6399237,7381041.17406748 
 01/11  08:00:00,178552721.84180305,178552721.84180279,13745367.800393437 
 01/11  09:00:00,173645047.14336283,173645047.1433624,11936498.82574502 
 01/11  10:00:00,158094685.86729855,158094685.86729826,8403211.019167815 
 01/11  11:00:00,138162851.86615444,138162851.86615408,5064822.37986112 
 01/11  12:00:00,126876796.42742716,126876796.42742689,4028873.4234774478 
 01/11  13:00:00,116648197.59393917,116648197.5939391,3162407.2907627106 
 01/11  14:00:00,107747778.42933376,107747778.42933375,1771275.1907258759 
 01/11  15:00:00,110450518.75941046,110450518.75941029,1029664.4734002925 
 01/11  16:00:00,115273009.39030689,115273009.39030679,564607.4454400522 
 01/11  17:00:00,147516778.34583048,147516778.34583015,260962.33274635458 
 01/11  18:00:00,186014393.81468726,186014393.81468693,69342.76812274673 
 01/11  19:00:00,203437477.68802957,203437477.68802918,0.0 
 01/11  20:00:00,185415872.24392096,185415872.2439204,0.0 
 01/11  21:00:00,185631995.22422738,185631995.2242269,22372.273776474365 
 01/11  22:00:00,155727845.54914395,155727845.54914365,204348.42880305247 
 01/11  23:00:00,132008365.49183588,132008365.49183554,1250625.4139170075 
 01/11  24:00:00,92239953.30763622,92239953.30763628,2556438.9234098198 
 01/12  01:00:00,62516118.17636739,62516118.176367457,4353728.568185607 
 01/12  02:00:00,56138510.50858012,56138510.50858014,9359525.279756371 
 01/12  03:00:00,46507878.88062688,46507878.88062679,15776219.51149825 
 01/12  04:00:00,60855154.53739782,60855154.53739792,18627853.463622527 
 01/12  05:00:00,54451235.83219247,54451235.832192469,17349043.598871475 
 01/12  06:00:00,90233471.04540591,90233471.04540599,15226292.470744728 
 01/12  07:00:00,164038136.92150066,164038136.9215004,13000889.938906134 
 01/12  08:00:00,187204947.8641957,187204947.8641955,19619270.790567325 
 01/12  09:00:00,174850832.45175026,174850832.4517499,18952609.528146294 
 01/12  10:00:00,150142566.0552196,150142566.05521915,16577040.553439804 
 01/12  11:00:00,139294270.96386046,139294270.96386,18274390.54134964 
 01/12  12:00:00,127455757.41451742,127455757.41451702,19048182.744588257 
 01/12  13:00:00,115440459.86516643,115440459.8651662,12068536.842646864 
 01/12  14:00:00,112891110.91114438,112891110.9111441,11898878.632252837 
 01/12  15:00:00,105829968.95368244,105829968.95368232,15388261.248542678 
 01/12  16:00:00,116147532.06200461,116147532.06200443,17782263.572049034 
 01/12  17:00:00,148436959.73790208,148436959.7379017,14624635.688470904 
 01/12  18:00:00,184728081.12024466,184728081.12024427,10545678.317187697 
 01/12  19:00:00,202310639.79746474,202310639.79746429,13872254.057470128 
 01/12  20:00:00,191705745.88614137,191705745.88614104,12022823.169634816 
 01/12  21:00:00,177166816.82460393,177166816.8246035,10179819.448862842 
 01/12  22:00:00,157553547.80466993,157553547.80466957,17457602.109359996 
 01/12  23:00:00,130968785.32782993,130968785.32782954,26578658.566809678 
 01/12  24:00:00,92330008.22802708,92330008.22802715,33741382.02913007 
 01/13  01:00:00,67284366.66678939,67284366.66678934,40980241.1290596 
 01/13  02:00:00,56507482.50624362,56507482.506243709,39932611.53208806 
 01/13  03:00:00,58522941.26440086,58522941.26440091,37979205.72137571 
 01/13  04:00:00,51545378.24708986,51545378.247089829,34698494.3172175 
 01/13  05:00:00,61775580.1845534,61775580.18455353,34581894.09017147 
 01/13  06:00:00,94320851.5778129,94320851.577813,35801707.81821657 
 01/13  07:00:00,164682181.4022435,164682181.40224309,33453684.52607327 
 01/13  08:00:00,184640237.11858604,184640237.1185857,42051592.47707788 
 01/13  09:00:00,175401385.07972003,175401385.07971976,40026906.3248868 
 01/13  10:00:00,155868811.54014463,155868811.54014433,31051579.22470029 
 01/13  11:00:00,135124821.7019596,135124821.70195914,29460929.055294388 
 01/13  12:00:00,127132785.57299495,127132785.57299462,28647942.6471453 
 01/13  13:00:00,117788751.99986401,117788751.9998637,24685012.159455517 
 01/13  14:00:00,114505094.79289948,114505094.79289925,25410885.899940313 
 01/13  15:00:00,102626458.29929163,102626458.29929166,27800401.679724408 
 01/13  16:00:00,119709705.84463255,119709705.84463232,31960787.369852339 
 01/13  17:00:00,147614833.46275384,147614833.46275342,30808166.71460897 
 01/13  18:00:00,190849444.96604926,190849444.9660489,24432635.02257356 
 01/13  19:00:00,198604454.95897416,198604454.95897383,21841089.464231153 
 01/13  20:00:00,193375899.4493811,193375899.44938065,19866690.263140449 
 01/13  21:00:00,181936427.1778146,181936427.17781428,22868210.998883029 
 01/13  22:00:00,159164777.58089025,159164777.5808898,23237382.788370726 
 01/13  23:00:00,129829478.41969887,129829478.41969857,33335725.418949486 
 01/13  24:00:00,94734431.0308302,94734431.03083034,36490869.268957529 
 01/14  01:00:00,61562334.71735999,61562334.71736008,42561917.338390838 
 01/14  02:00:00,63960782.442557279,63960782.442557368,49089919.25451606 
 01/14  03:00:00,51672478.91106517,51672478.91106511,49249476.20630607 
 01/14  04:00:00,51018931.986555729,51018931.98655569,51605713.95226649 
 01/14  05:00:00,68336508.23547109,68336508.23547118,52937792.25476764 
 01/14  06:00:00,92378499.36305867,92378499.36305872,45538589.280511479 
 01/14  07:00:00,164921716.24475117,164921716.24475093,29864458.137089153 
 01/14  08:00:00,182485605.33128039,182485605.3312801,26624937.44214639 
 01/14  09:00:00,171703372.7951161,171703372.7951158,40976079.799981418 
 01/14  10:00:00,152944725.84208787,152944725.8420874,39481186.250472288 
 01/14  11:00:00,139160911.6597508,139160911.65975035,26671615.076985808 
 01/14  12:00:00,124087037.26793997,124087037.26793972,19286450.927403507 
 01/14  13:00:00,114850340.09809077,114850340.09809044,20677925.223712174 
 01/14  14:00:00,107449660.68612975,107449660.68612962,19806564.285517374 
 01/14  15:00:00,106959750.1303127,106959750.13031268,18989199.04434457 
 01/14  16:00:00,105998520.8397796,105998520.83977951,19767277.417304566 
 01/14  17:00:00,144440502.04276488,144440502.04276449,22504825.826855788 
 01/14  18:00:00,195363249.11142326,195363249.11142297,24293951.094326047 
 01/14  19:00:00,202089541.50564227,202089541.50564189,28018088.189244309 
 01/14  20:00:00,187310026.09510545,187310026.095105,32710232.011382574 
 01/14  21:00:00,187222600.5389563,187222600.53895594,36580855.136947598 
 01/14  22:00:00,157088926.68525283,157088926.68525238,38381356.47384815 
 01/14  23:00:00,133177317.67543511,133177317.67543477,43145849.228432688 
 01/14  24:00:00,93025921.85548178,93025921.85548184,44436869.50316445 
 01/15  01:00:00,68366413.33071667,68366413.33071673,47173897.93201025 
 01/15  02:00:00,56669126.9689196,56669126.96891958,55052780.86470222 
 01/15  03:00:00,53550062.992320138,53550062.992320109,54311270.85276407 
 01/15  04:00:00,56900716.49287262,56900716.49287261,49571077.328846 
 01/15  05:00:00,61661728.7777918,61661728.77779189,57845038.28528449 
 01/15  06:00:00,93472293.93317853,93472293.93317858,61103577.67057499 
 01/15  07:00:00,166422840.78236354,166422840.78236328,56452125.70011781 
 01/15  08:00:00,186803525.9218506,186803525.92185027,55804915.74895771 
 01/15  09:00:00,177425652.92120547,177425652.92120523,54957492.143520038 
 01/15  10:00:00,149431217.07150389,149431217.07150344,47504959.24272185 
 01/15  11:00:00,139844971.1038243,139844971.10382397,40251837.07391252 
 01/15  12:00:00,123012435.2688675,123012435.2688671,31851739.968625614 
 01/15  13:00:00,117041619.10612571,117041619.10612555,22822084.985220285 
 01/15  14:00:00,110468748.42872763,110468748.4287276,21434973.9411237 
 01/15  15:00:00,104217675.6824733,104217675.68247335,26844032.83223589 
 01/15  16:00:00,114669371.78523192,114669371.7852317,29286038.074602978 
 01/15  17:00:00,142816822.70475,142816822.7047496,25284373.05095623 
 01/15  18:00:00,186422312.24017755,186422312.2401772,22526546.130798099 
 01/15  19:00:00,203356148.4503807,203356148.45038037,22242735.53633772 
 01/15  20:00:00,192224836.61320503,192224836.61320479,24324426.05199552 
 01/15  21:00:00,180398757.95119349,180398757.951193,28499616.67196461 
 01/15  22:00:00,158335145.2295936,158335145.22959323,29276781.304753867 
 01/15  23:00:00,131029940.9250046,131029940.9250043,34661600.137431088 
 01/15  24:00:00,92339249.8125672,92339249.81256725,39311993.880802657 
 01/16  01:00:00,68316406.77529145,68316406.77529152,44602538.712378699 
 01/16  02:00:00,55496172.445063259,55496172.445063289,50300882.78417146 
 01/16  03:00:00,61594295.96411359,61594295.96411347,56479485.850693058 
 01/16  04:00:00,51902973.89560303,51902973.89560297,55836346.98209665 
 01/16  05:00:00,64491949.75807136,64491949.75807139,56375871.813665259 
 01/16  06:00:00,95471979.37629158,95471979.37629168,51865516.699480678 
 01/16  07:00:00,165848173.95186324,165848173.95186276,48805354.25372053 
 01/16  08:00:00,184606970.07491977,184606970.0749194,50626623.90018891 
 01/16  09:00:00,172327151.91868577,172327151.9186855,59994641.997112449 
 01/16  10:00:00,155867938.59725157,155867938.59725113,48887952.61444654 
 01/16  11:00:00,133589989.60917299,133589989.60917266,38976341.26612281 
 01/16  12:00:00,124423082.60045041,124423082.60045001,29674278.207711296 
 01/16  13:00:00,117655912.40886235,117655912.40886212,28713589.4980251 
 01/16  14:00:00,111313975.02342399,111313975.02342382,28628565.427127646 
 01/16  15:00:00,101004132.91094864,101004132.91094871,28596622.23579985 
 01/16  16:00:00,116453903.05455466,116453903.05455457,32984321.223393728 
 01/16  17:00:00,146855360.77053467,146855360.77053426,29379026.917235227 
 01/16  18:00:00,190124132.06569056,190124132.06569023,25396069.768766516 
 01/16  19:00:00,197339887.16802339,197339887.16802303,27221223.80944325 
 01/16  20:00:00,193527154.54541946,193527154.54541896,25475039.487061759 
 01/16  21:00:00,185449679.93825317,185449679.93825267,26044770.533249216 
 01/16  22:00:00,156489176.9096929,156489176.9096925,27923093.284739369 
