Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 05/23  01:00:00,64892643.97,0,0,14886432.88,23169600,25966257.16,870353.9278,0.000139163,22814755.68,18864593.86,3950161.818
 05/23  02:00:00,65293716.19,0,0,14886432.88,23169600,24906552.85,2331130.46,3.47909E-05,52506593.2,50730285.04,1776308.156
 05/23  03:00:00,65544036.22,0,0,14886432.88,23169600,24376700.69,3111302.643,3.47909E-05,69584406.44,67808174.98,1776231.461
 05/23  04:00:00,73313651.37,0,0,19471919.18,23169600,27266590.8,3405541.38,0.000139164,78067336.07,74119704.91,3947631.154
 05/23  05:00:00,85886849.06,0,0,27381883.05,19308000,35695631.8,3501334.212,0.000939357,96676200.76,76082115.54,20594085.22
 05/23  06:00:00,85083070,0,0,29139652.8,0,53083565.93,2859851.257,0.003270353,130841373.4,61754955.32,69086418.1
 05/23  07:00:00,94750857.5,0,0,27343670.67,0,65388425.55,2018761.275,0.003479098,116639609.5,43210588.63,73429020.89
 05/23  08:00:00,95576765,0,245654.3384,23919589.28,0,67967412.13,3444109.24,0.003339934,101774391.4,31240439.02,70533952.36
 05/23  09:00:00,85088758.42,0,659352.8505,21894332.83,0,59827593.96,2707478.772,0.002922443,77298835.96,15450089.18,61848746.78
 05/23  10:00:00,75149221.05,0,1613756.056,21894332.83,0,49327737.83,2313394.327,0.002644115,58606917.75,2548308.032,56058609.72
 05/23  11:00:00,78931456.85,0,4279634.813,21894332.83,0,49857589.98,2899899.22,0.00212225,45202102.74,0,45202102.74
 05/23  12:00:00,82168414.32,0,8024582.999,21196991.74,0,49081841.7,3864997.886,0.001843922,39411965.69,0,39411965.69
 05/23  13:00:00,87680231.65,0,13048725.78,21894332.83,0,47738181.37,4998991.677,0.001635176,35069362.89,0,35069362.89
 05/23  14:00:00,98489999.49,0,22283882.77,21894332.83,0,47208329.21,7103454.672,0.00142643,30726760.1,0,30726760.1
 05/23  15:00:00,112358110.3,0,29569517.6,25218810.4,0,48797885.67,8771896.661,0.001635176,35069362.89,0,35069362.89
 05/23  16:00:00,146421776.4,0,35396579.13,34122296.3,0,66715671.97,10187229.01,0.001913504,40859499.95,0,40859499.95
 05/23  17:00:00,170125947.8,0,40354961.32,35865032.71,0,83933250.96,9972702.784,0.002539742,53887308.32,0,53887308.32
 05/23  18:00:00,178534662.7,0,40966302.62,44004270.9,0,83236545.25,10327543.94,0.002992025,63296281.04,0,63296281.04
 05/23  19:00:00,167036197.6,0,34312746.81,50003615.48,0,73747799.95,8972035.345,0.002852861,60401212.51,0,60401212.51
