Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 01/14  04:00:00,3069751.249,84041683.07,498212103.1
 01/14  05:00:00,3577517.645,92647766.92,520176834.4
 01/14  06:00:00,4096311.876,109996839.2,554370761.1
 01/14  07:00:00,3889011.093,128262207.6,587323263.6
 01/14  08:00:00,3295448.854,121161871.5,565503872.8
 01/14  09:00:00,3190379.645,105721858.4,570656778.6
 01/14  10:00:00,3104252.839,95479917.75,561275096
 01/14  11:00:00,2910523.14,84488398.49,546197647.2
 01/14  12:00:00,2657623.463,84432348.47,524598393.1
 01/14  13:00:00,2419425.207,83213396.58,505374254.2
 01/14  14:00:00,1898160.356,79972643.48,468726520.5
 01/14  15:00:00,1159457.335,78042577.2,444948082.2
 01/14  16:00:00,1156093.402,83207689.77,457562546.7
 01/14  17:00:00,1976272.744,123453915.9,494726964
 01/14  18:00:00,2890363.729,162659037.1,530115661.9
 01/14  19:00:00,3364894.681,171571553.5,550116776.5
 01/14  20:00:00,3576220.011,168710523.5,559179099.9
 01/14  21:00:00,4383817.797,169131646.9,590294130.5
 01/14  22:00:00,5037128.262,151091725.9,608888283.7
 01/14  23:00:00,5976356.256,128705828.3,652857331.5
 01/14  24:00:00,7612607.559,111735952.7,716771525.6
 01/15  01:00:00,8487636.907,100832503.1,748698520.3
 01/15  02:00:00,8710557.206,99367605.75,757816678.2
 01/15  03:00:00,8906612.03,98847881.58,765318399.7
 01/15  04:00:00,8901532.966,98291242.17,763561470
 01/15  05:00:00,8557190.606,104885468,747366796.8
 01/15  06:00:00,8205358.565,120123331.6,740981685.7
 01/15  07:00:00,7437487.115,136953365.1,744348557
 01/15  08:00:00,6416914.072,128678059.6,697817145
 01/15  09:00:00,5196266.988,110365346.5,648906419.7
 01/15  10:00:00,3895037.701,96806678.78,576660181.8
 01/15  11:00:00,2800109.586,83216485.62,511685096.4
 01/15  12:00:00,1633957.193,80686630.91,445080441.8
 01/15  13:00:00,411057.3362,77239073.85,390629118.1
 01/15  14:00:00,0,74008784.61,352595912.6
 01/15  15:00:00,0,72828004.84,329441191.5
 01/15  16:00:00,0,77374964.69,324081257.4
 01/15  17:00:00,0,116553513.1,352707752.7
 01/15  18:00:00,0,154542807.9,378530521.8
 01/15  19:00:00,59409.50733,163671469.9,416095870.8
 01/15  20:00:00,317989.458,161241477.4,434884072.3
 01/15  21:00:00,376341.0176,159773169.4,430503055.5
 01/15  22:00:00,1391907.268,142550727.4,461475274.4
 01/15  23:00:00,1725740.09,118671946.4,476141720.3
 01/15  24:00:00,2118297.852,98699407.1,481524058.1
 01/16  01:00:00,2895516.77,87489697.62,504315887
 01/16  02:00:00,3553419.472,87003540.49,530106127
 01/16  03:00:00,4107049.284,87291163.83,551539236.5
 01/16  04:00:00,3873102.394,86220630.39,541016297.8
 01/16  05:00:00,3454403.614,92636233.47,523024667.1
 01/16  06:00:00,3386940.011,108541652.5,530372975.9
 01/16  07:00:00,3234229.849,126843365.4,563281420.7
 01/16  08:00:00,2931050.024,120318198.3,550938658.5
 01/16  09:00:00,1841098.279,102411285.5,512111702.4
 01/16  10:00:00,463239.3047,88968932.61,446835964.7
 01/16  11:00:00,0,76540190.16,399925402.1
 01/16  12:00:00,0,75460499.93,343340831.1
 01/16  13:00:00,0,72628662.4,274469264.7
 01/16  14:00:00,0,69095808.46,217917758.8
 01/16  15:00:00,0,67713301.14,190910058.5
 01/16  16:00:00,0,72311916.03,187711927.6
 01/16  17:00:00,0,107222147.7,204053903.7
 01/16  18:00:00,0,148567804.6,215357147.2
 01/16  19:00:00,0,156242809.4,213799286.9
 01/16  20:00:00,0,152566260.7,205784180.9
 01/16  21:00:00,0,151115424.1,203781637.5
 01/16  22:00:00,0,131725606.7,199986501.2
 01/16  23:00:00,0,107369674.3,209527327.3
 01/16  24:00:00,0,86967561.83,212274482.2
 01/17  01:00:00,0,74414301.43,216267607.2
 01/17  02:00:00,0,72845069.32,227814028.2
 01/17  03:00:00,0,72309529.68,239495679.9
 01/17  04:00:00,0,72514626.54,259479188.7
 01/17  05:00:00,0,80784770.9,283940697.9
 01/17  06:00:00,0,97474604.59,312164736.8
 01/17  07:00:00,0,116403757.3,359460132.6
 01/17  08:00:00,0,111479896.5,364720574.3
 01/17  09:00:00,0,104012391.9,349652915
 01/17  10:00:00,0,92217118.91,291900801.4
 01/17  11:00:00,0,79727390.54,231922699.8
 01/17  12:00:00,0,78649285.25,178262415.4
 01/17  13:00:00,0,76049120.73,143079468.9
 01/17  14:00:00,0,75150401,131949436.1
 01/17  15:00:00,0,75079756.79,138778926.3
 01/17  16:00:00,0,80395296.32,153764032.8
 01/17  17:00:00,0,115534333.7,175640028.6
 01/17  18:00:00,0,148635236.1,199973356.6
 01/17  19:00:00,0,156198783.1,213681443.6
 01/17  20:00:00,0,152952128.5,216906646.4
 01/17  21:00:00,0,151735341.5,221060682.5
