Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 07/23  22:00:00,147949612.3,0,46807057.03,21305224.02,19285200,50531492.12,10020639.09,0.001650073,28647528.36,0,28647528.36
 07/23  23:00:00,118590346.1,0,40058843.9,12745649.59,19285200,37863633.89,8637018.731,0.00090287,16139666.46,0,16139666.46
 07/23  24:00:00,96447457.7,0,32699588.29,9191897.701,19285200,28085665.77,7185105.936,0.000249068,5195287.3,0,5195287.3
 07/24  01:00:00,88473275.95,0,27816749.36,9191897.701,19285200,25966257.16,6213171.736,0.000124448,3108207.687,0,3108207.687
 07/24  02:00:00,83904739.54,0,24927352.86,9191897.701,19285200,24906552.85,5593736.126,3.1112E-05,1546377.24,0,1546377.24
 07/24  03:00:00,80222221.15,0,22322315.1,9191897.701,19285200,24376700.69,5046107.654,3.1112E-05,1546345.18,0,1546345.18
 07/24  04:00:00,86863888.45,0,21652482.74,13777384,19285200,27266590.8,4882230.899,0.000124448,3107213.925,0,3107213.925
 07/24  05:00:00,98827610.05,0,23354965.25,21687347.87,12856800,35695631.8,5232865.13,0.000840025,15073337.33,0,15073337.33
 07/24  06:00:00,110881168.6,0,28104677.19,23445117.62,0,53083565.93,6247807.847,0.002924531,49931397.72,0,49931397.72
 07/24  07:00:00,129532736.3,0,34942686.36,21649135.49,0,65388425.55,7552488.916,0.003111203,53053018.85,0,53053018.85
 07/24  08:00:00,135112130.7,0,42325974.56,15665446.93,0,67967412.13,9153297.025,0.002986755,50971938.09,0,50971938.09
 07/24  09:00:00,129497827.5,0,46184003.34,13640190.48,0,59827593.96,9846039.748,0.002613411,44728695.83,0,44728695.83
 07/24  10:00:00,125280546.6,0,51554962.51,13640190.48,0,49327737.83,10757655.8,0.002364515,40566534.32,0,40566534.32
 07/24  11:00:00,131648443.8,0,56521781.37,13640190.48,0,49857589.98,11628881.96,0.001897834,32762481.5,0,32762481.5
 07/24  12:00:00,138938474.7,0,63769423.36,13298350.38,0,49081841.7,12788859.25,0.001648938,28600319.99,0,28600319.99
 07/24  13:00:00,145392581.2,0,70303227.5,13640190.48,0,47738181.37,13710981.88,0.001462266,25478698.86,0,25478698.86
 07/24  14:00:00,153272085.9,0,77627101.67,13640190.48,0,47208329.21,14796464.56,0.001275593,22357077.73,0,22357077.73
 07/24  15:00:00,166977871.5,0,85260411.33,16964668.05,0,48797885.67,15954906.42,0.001462266,25478698.86,0,25478698.86
 07/24  16:00:00,196006088.7,0,86971702.36,25868153.95,0,66715671.97,16450560.44,0.001711162,29640860.37,0,29640860.37
 07/24  17:00:00,217592052.4,0,87222383.74,30170497.53,0,83933250.96,16265920.22,0.002271178,39005723.76,0,39005723.76
 07/24  18:00:00,227713511.7,0,89398387.15,38309735.72,0,83236545.25,16768843.61,0.002675635,45769236.21,0,45769236.21
 07/24  19:00:00,218568397,0,84377746.17,44309080.3,0,73747799.95,16133770.6,0.002551187,43688155.45,0,43688155.45
 07/24  20:00:00,225350246.6,0,77603631.53,44844053.7,16071000,71628391.33,15203170.06,0.002333403,40046264.13,0,40046264.13
 07/24  21:00:00,202245366.9,0,71851309.43,33074638.86,19285200,63729202.5,14305016.16,0.001897834,32762481.5,0,32762481.5
 07/24  22:00:00,169588348,0,65388769.83,21305224.02,19285200,50531492.12,13077662,0.001648938,28600319.99,0,28600319.99
 07/24  23:00:00,138296403.2,0,56873009.52,12745649.59,19285200,37863633.89,11528910.24,0.000902249,16113835.47,0,16113835.47
 07/24  24:00:00,116020328.5,0,49350015.97,9191897.701,19285200,28085665.77,10107549.02,0.000248896,5188161.508,0,5188161.508
 07/25  01:00:00,105901611,0,42602257.92,9191897.701,19285200,25966257.16,8855998.223,0.000124365,3104747.047,0,3104747.047
 07/25  02:00:00,99991283.59,0,38514484.6,9191897.701,19285200,24906552.85,8093148.44,3.10914E-05,1545519.558,0,1545519.558
 07/25  03:00:00,93224710.72,0,33193610.74,9191897.701,19285200,24376700.69,7177301.58,3.10914E-05,1545488.853,0,1545488.853
 07/25  04:00:00,96838562.86,0,29903035.81,13777384,19285200,27266590.8,6606352.243,0.000124366,3103795.603,0,3103795.603
 07/25  05:00:00,105837432.7,0,29082712.24,21687347.87,12856800,35695631.8,6514940.76,0.00083947,15050298.86,0,15050298.86
 07/25  06:00:00,112962901.2,0,29674851.48,23445117.62,0,53083565.93,6759366.16,0.002922599,49851195.58,0,49851195.58
 07/25  07:00:00,124196620.7,0,30243876.49,21649135.49,0,65388425.55,6915183.14,0.003109148,52967697.42,0,52967697.42
 07/25  08:00:00,123676348.8,0,32341264.3,15665446.93,0,67967412.13,7702225.467,0.002984782,50890029.52,0,50890029.52
 07/25  09:00:00,119952238.8,0,37804501.73,13640190.48,0,59827593.96,8679952.627,0.002611684,44657025.83,0,44657025.83
 07/25  10:00:00,111783583.8,0,39738121.85,13640190.48,0,49327737.83,9077533.63,0.002362952,40501690.04,0,40501690.04
 07/25  11:00:00,114581355,0,41632639.38,13640190.48,0,49857589.98,9450935.18,0.00189658,32710435.43,0,32710435.43
 07/25  12:00:00,121039195.4,0,48131660.9,13298350.38,0,49081841.7,10527342.41,0.001647848,28555099.63,0,28555099.63
 07/25  13:00:00,129540979.2,0,56388554.07,13640190.48,0,47738181.37,11774053.27,0.0014613,25438597.79,0,25438597.79
 07/25  14:00:00,138067943.9,0,64325781.58,13640190.48,0,47208329.21,12893642.66,0.001274751,22322095.94,0,22322095.94
 07/25  15:00:00,144778910.6,0,65817190.68,16964668.05,0,48797885.67,13199166.24,0.0014613,25438597.79,0,25438597.79
 07/25  16:00:00,174306360.4,0,67930526.75,25868153.95,0,66715671.97,13792007.75,0.001710031,29593933.58,0,29593933.58
 07/25  17:00:00,195648941.1,0,67917342.8,30170497.53,0,83933250.96,13627849.78,0.002269678,38943439.12,0,38943439.12
 07/25  18:00:00,199198483.6,0,64194246.43,38309735.72,0,83236545.25,13457956.16,0.002673867,45695859.78,0,45695859.78
 07/25  19:00:00,185174844.4,0,55070461.08,44309080.3,0,73747799.95,12047503.11,0.002549501,43618191.89,0,43618191.89
 07/25  20:00:00,191811254.8,0,48433391.98,44844053.7,16071000,71628391.33,10834417.83,0.002331861,39982273.07,0,39982273.07
 07/25  21:00:00,168595461.2,0,42809400.63,33074638.86,19285200,63729202.5,9697019.221,0.00189658,32710435.43,0,32710435.43
 07/25  22:00:00,134721809.5,0,35465484.28,21305224.02,19285200,50531492.12,8134409.09,0.001647848,28555099.63,0,28555099.63
