Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 01/21  15:00:00,0,98741194.16,17696362.04
 01/21  16:00:00,0,99301117.07,20132077.31
 01/21  17:00:00,0,119764942.4,23379697.67
 01/21  18:00:00,0,133162101.9,30686843.48
 01/21  19:00:00,0,153249697.4,35964226.57
 01/21  20:00:00,0,148933837.2,34340416.39
 01/21  21:00:00,0,147224112.2,31498748.58
 01/21  22:00:00,0,126911337.6,26551952.26
 01/21  23:00:00,0,101204615.8,27542358.59
 01/21  24:00:00,0,80369792.16,28235234.86
 01/22  01:00:00,0,67845972.5,33696434.44
 01/22  02:00:00,0,66653948.64,47673703.91
 01/22  03:00:00,0,66737494.81,64428595.13
 01/22  04:00:00,0,66869632.53,74633690.33
 01/22  05:00:00,0,74990274.03,85611543.03
 01/22  06:00:00,0,91777099.84,101471054.1
 01/22  07:00:00,0,110675255.7,125081742.3
 01/22  08:00:00,0,100690228.5,120285304.2
 01/22  09:00:00,0,87806253.58,102016595.6
 01/22  10:00:00,0,76297089.17,75806159.97
 01/22  11:00:00,0,65183848.79,62085844.63
 01/22  12:00:00,0,65121405.47,45636867.36
 01/22  13:00:00,0,64033084.2,30420989.22
 01/22  14:00:00,0,67011591.41,20941527.68
 01/22  15:00:00,0,72888563.41,17693874.98
 01/22  16:00:00,0,91326358.13,20129226.29
 01/22  17:00:00,0,126917247.6,23376361.37
 01/22  18:00:00,0,144441537.9,30682415.3
 01/22  19:00:00,0,153282367.5,35959009.8
 01/22  20:00:00,0,147243774.2,35141362.08
 01/22  21:00:00,0,145546930.1,35443854.33
 01/22  22:00:00,0,126464671,39883135.49
 01/22  23:00:00,0,102218296,48966573.33
 01/22  24:00:00,0,81598974.63,49607261.82
 01/23  01:00:00,0,69125063.75,54979883.26
 01/23  02:00:00,0,68531144.43,77239283.63
 01/23  03:00:00,0,68923526.79,97708488.28
 01/23  04:00:00,0,69366893.44,112029945.2
 01/23  05:00:00,0,77531702.79,123495830
 01/23  06:00:00,0,93247062.96,123467504.9
 01/23  07:00:00,0,111656754.2,139759699.5
 01/23  08:00:00,0,101100623.5,115444988.2
 01/23  09:00:00,0,96188679.18,65764648.49
 01/23  10:00:00,0,103499614,36605922.71
 01/23  11:00:00,0,121532495.8,31894067.99
 01/23  12:00:00,0,136042608.1,25806878.45
 01/23  13:00:00,0,153898713.1,22560377.37
 01/23  14:00:00,0,168387261.9,20125501.56
 01/23  15:00:00,0,166264361.5,17690625.75
 01/23  16:00:00,0,179011400.5,20125501.56
 01/23  17:00:00,0,199941886,23372002.64
 01/23  18:00:00,0,194858575.7,30676630.08
 01/23  19:00:00,0,194835833.7,35952194.34
 01/23  20:00:00,0,176958470.5,34328943.8
 01/23  21:00:00,0,167438423.1,31488255.35
 01/23  22:00:00,0,139543890.3,25806878.45
 01/23  23:00:00,0,107123100.5,22560377.37
 01/23  24:00:00,0,82284154.17,12820874.12
 01/24  01:00:00,0,66698927.5,4298176.196
 01/24  02:00:00,0,64099411.11,3974647.144
 01/24  03:00:00,0,63860768.66,16503266.57
