Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 03/30  07:00:00,128803389.4,0,26753430.86,27343670.67,3861600,65388425.55,5456262.322,0.002623412,37539685.58,0,37539685.58
 03/30  08:00:00,138144687.1,0,37852312.73,23919589.28,0,67967412.13,8405372.925,0.002518475,36080190.46,0,36080190.46
 03/30  09:00:00,144022735.2,0,51327575.92,21894332.83,0,59827593.96,10973232.52,0.002203666,31701705.11,0,31701705.11
 03/30  10:00:00,153237815.7,0,67951206.11,21894332.83,0,49327737.83,14064538.96,0.001993793,28782714.88,0,28782714.88
 03/30  11:00:00,172304712.8,0,83706505.61,21894332.83,0,49857589.98,16846284.35,0.001600281,23309608.2,0,23309608.2
 03/30  12:00:00,183628332.4,0,94541412.98,21196991.74,0,49081841.7,18808085.93,0.001390408,20390617.97,0,20390617.97
 03/30  13:00:00,186128172,0,97269466.17,21894332.83,0,47738181.37,19226191.66,0.001233004,18201375.3,0,18201375.3
 03/30  14:00:00,192992150.6,0,103555994.3,21894332.83,0,47208329.21,20333494.26,0.001075599,16012132.62,0,16012132.62
 03/30  15:00:00,197391015.6,0,102977514.4,25218810.4,0,48797885.67,20396805.13,0.001233004,18201375.3,0,18201375.3
 03/30  16:00:00,226111926.8,0,104437317.3,34122296.3,0,66715671.97,20836641.32,0.001442877,21120365.53,0,21120365.53
 03/30  17:00:00,233937043.7,0,95449604.47,35865032.71,0,83933250.96,18689155.58,0.001915091,27688093.55,0,27688093.55
 03/30  18:00:00,230588798.9,0,86314006.49,44004270.9,0,83236545.25,17033976.25,0.002256134,32431452.67,0,32431452.67
 03/30  19:00:00,218549345.3,0,69348213.95,50003615.48,11584800,73747799.95,13864915.89,0.002151198,30971957.56,0,30971957.56
 03/30  20:00:00,213934679.7,0,57090244.28,50538588.88,23169600,71628391.33,11507855.22,0.001967559,28417841.1,0,28417841.1
 03/30  21:00:00,187770903.1,0,51701483.13,38769174.04,23169600,63729202.5,10401443.4,0.001600281,23309608.2,0,23309608.2
 03/30  22:00:00,155565053,0,45684196.99,26999759.2,23169600,50531492.12,9180004.655,0.001390408,20390617.97,0,20390617.97
 03/30  23:00:00,124870341,0,37757779.57,18440184.77,23169600,37863633.89,7639142.808,0.000760789,11633647.28,0,11633647.28
 03/30  24:00:00,102845203.7,0,30493863.61,14886432.88,23169600,28085665.77,6209641.441,0.000209873,3971297.923,0,3971297.923
 03/31  01:00:00,96420589.99,0,26910759.26,14886432.88,23169600,25966257.16,5487540.692,0.00010479,2508912.09,0,2508912.09
 03/31  02:00:00,90510106.19,0,22855025.64,14886432.88,23169600,24906552.85,4692494.811,2.61976E-05,1416295.265,0,1416295.265
 03/31  03:00:00,86799339.55,0,20202643.74,14886432.88,23169600,24376700.69,4163962.238,2.61977E-05,1416260.96,0,1416260.96
 03/31  04:00:00,93515562.73,0,19574730.97,19471919.18,23169600,27266590.8,4032721.776,0.000104791,2507924.117,0,2507924.117
 03/31  05:00:00,108673291.1,0,18572728.07,27381883.05,23169600,35695631.8,3853448.163,0.000707339,10876475.09,0,10876475.09
 03/31  06:00:00,129055653.1,0,19581705.21,29139652.8,23169600,53083565.93,4081129.117,0.002462586,35254667.86,0,35254667.86
 03/31  07:00:00,124773443.4,0,23355503.51,27343670.67,3861600,65388425.55,4824243.65,0.002619773,37437797.21,0,37437797.21
 03/31  08:00:00,134655775.5,0,34863911.99,23919589.28,0,67967412.13,7904862.078,0.002514982,35982377.63,0,35982377.63
 03/31  09:00:00,140518077.1,0,48307611.46,21894332.83,0,59827593.96,10488538.88,0.002200609,31616118.88,0,31616118.88
 03/31  10:00:00,147318305.1,0,62864030.81,21894332.83,0,49327737.83,13232203.6,0.001991027,28705279.72,0,28705279.72
 03/31  11:00:00,159168892.8,0,72413094.4,21894332.83,0,49857589.98,15003875.59,0.001598061,23247456.3,0,23247456.3
 03/31  12:00:00,164435688.7,0,78054937.63,21196991.74,0,49081841.7,16101917.69,0.001388479,20336617.13,0,20336617.13
 03/31  13:00:00,167216150.7,0,81007541.06,21894332.83,0,47738181.37,16576095.46,0.001231293,18153487.76,0,18153487.76
 03/31  14:00:00,167196912.1,0,81364545.42,21894332.83,0,47208329.21,16729704.61,0.001074107,15970358.39,0,15970358.39
 03/31  15:00:00,176720701.6,0,85203609.05,25218810.4,0,48797885.67,17500396.45,0.001231293,18153487.76,0,18153487.76
 03/31  16:00:00,214371862.5,0,94534222.67,34122296.3,0,66715671.97,18999671.56,0.001440875,21064326.93,0,21064326.93
 03/31  17:00:00,222418858.3,0,85754883.37,35865032.71,0,83933250.96,16865691.25,0.001912434,27613715.04,0,27613715.04
 03/31  18:00:00,213579616.9,0,71848088.21,44004270.9,0,83236545.25,14490712.55,0.002253004,32343828.67,0,32343828.67
 03/31  19:00:00,205146829.5,0,57988044.82,50003615.48,11584800,73747799.95,11822569.22,0.002148214,30888409.09,0,30888409.09
 03/31  20:00:00,203444813.4,0,48228322.38,50538588.88,23169600,71628391.33,9879910.798,0.001964829,28341424.83,0,28341424.83
 03/31  21:00:00,177396180.3,0,42937596.77,38769174.04,23169600,63729202.5,8790606.995,0.001598061,23247456.3,0,23247456.3
 03/31  22:00:00,144238644.6,0,36123379.39,26999759.2,23169600,50531492.12,7414413.856,0.001388479,20336617.13,0,20336617.13
 03/31  23:00:00,115040419.7,0,29486283.83,18440184.77,23169600,37863633.89,6080717.211,0.000759734,11604099.65,0,11604099.65
 03/31  24:00:00,94106255.27,0,23160317.58,14886432.88,23169600,28085665.77,4804239.036,0.000209582,3963146.853,0,3963146.853
