Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 11/18  03:00:00,98695497.78,8631147.049,0,14886432.88,23169600,24906552.85,27101765,3.58088E-05,733369219.6,731525874.4,1843345.211
 11/18  04:00:00,99150874.82,9022818.157,0,14886432.88,23169600,24376700.69,27695323.09,3.58088E-05,751416589.1,749573241.2,1843347.939
 11/18  05:00:00,107076430.2,9223983.716,0,19471919.18,23169600,27266590.8,27944336.46,0.000143235,761386987.7,757170506,4216481.647
 11/18  06:00:00,123631922.3,9409527.095,0,27381883.05,23169600,35695631.8,27975280.38,0.000966837,781220475.1,758809937.5,22410537.55
 11/18  07:00:00,143089560.2,9723828.709,0,29139652.8,23169600,53083565.93,27972912.72,0.003366024,835858024.9,760447428.3,75410596.58
 11/18  08:00:00,136876848.5,9566115.096,0,27343670.67,7723200,64691719.85,27552142.89,0.003580877,828964229.3,748807358.9,80156870.34
 11/18  09:00:00,118659583.9,8420623.642,0,18898733.4,0,65221572,26118654.83,0.003437642,782919023,705926335.2,76992687.83
 11/18  10:00:00,105912595.5,7392191.02,0,16873476.95,0,57081753.83,24565173.67,0.003007937,726634002.6,659133862.3,67500140.32
 11/18  11:00:00,93110375.84,6612384.25,0,16873476.95,0,46581897.7,23042616.94,0.002721466,674502754.1,613330978.8,61171775.3
 11/18  12:00:00,91592584.71,5858757.647,0,16873476.95,0,47111749.85,21748600.26,0.002184335,624088216.3,574782125.4,49306090.91
 11/18  13:00:00,88909233.82,4961008.147,0,16873476.95,0,46581897.7,20492851.02,0.001897865,580511265.3,537533539.4,42977725.89
 11/18  14:00:00,86125224.82,4296814.346,0,16873476.95,0,44992341.23,19962592.29,0.001683012,559433774.1,521202322,38231452.14
 11/18  15:00:00,83977489.04,3603375.989,0,16873476.95,0,44462489.08,19038147.02,0.001468159,528135151,494649972.6,33485178.38
 11/18  16:00:00,88567984.68,3336749.931,0,20197954.51,0,46052045.54,18981234.69,0.001683012,531271046.1,493039594,38231452.14
 11/18  17:00:00,132486228.8,4083883.156,0,29101440.42,15446400,63969831.83,19884673.38,0.001969482,563604562.4,519044745.2,44559817.15
 11/18  18:00:00,167102785.8,4764323.892,0,35865032.71,23169600,83236545.25,20067283.91,0.00261404,584149569.6,525350931.2,58798638.42
 11/18  19:00:00,175150621.3,4905793.524,0,44004270.9,23169600,83236545.25,19834411.63,0.003079554,588601854.9,519519623.3,69082231.57
 11/18  20:00:00,171736338.9,4885362.892,0,50003615.48,23169600,73747799.95,19929960.54,0.002936319,588211050,522293001,65918049.06
 11/18  21:00:00,170271836.1,4882910.278,0,50538588.88,23169600,71628391.33,20052345.59,0.002685658,586059258.6,525678529,60380729.68
 11/18  22:00:00,150012238.5,4574671.884,0,38769174.04,23169600,63729202.5,19769590.04,0.002184335,565978465.5,516672374.6,49306090.91
 11/18  23:00:00,124702200.6,4271295.643,0,26999759.2,23169600,50531492.12,19730053.66,0.001897865,557188852.5,514211126.6,42977725.89
 11/18  24:00:00,103507716.7,4113156.769,0,18440184.77,23169600,37863633.89,19921141.26,0.001038454,542337242.5,518344611.7,23992630.86
 11/19  01:00:00,90148968.36,3954715.579,0,14886432.88,23169600,28085665.77,20052554.12,0.000286697,528147131.1,520753719.5,7393411.604
 11/19  02:00:00,87648395.62,3752755.214,0,14886432.88,23169600,25966257.16,19873350.37,0.000143348,518971183.3,514746826.4,4224356.83
 11/19  03:00:00,86135897.56,3531328.611,0,14886432.88,23169600,24906552.85,19641983.22,3.58371E-05,509323985,507478648,1845336.94
 11/19  04:00:00,85436620.94,3446222.909,0,14886432.88,23169600,24376700.69,19557664.45,3.58371E-05,506690367.8,504845028.2,1845339.668
 11/19  05:00:00,92439437.61,3270464.789,0,19471919.18,23169600,27266590.8,19260862.83,0.000143348,500547254.2,496322805.6,4224448.553
 11/19  06:00:00,107808527,2963505.07,0,27381883.05,23169600,35695631.8,18597907.05,0.000967602,500200192.5,477735878.5,22464314.07
 11/19  07:00:00,126138967.6,2799538.123,0,29139652.8,23169600,53083565.93,17946610.69,0.003368688,535878587.8,460280769.3,75597818.5
 11/19  08:00:00,119815591.8,2560713.598,0,27343670.67,7723200,64691719.85,17496287.65,0.003583711,528548061.4,448192018.8,80356042.6
 11/19  09:00:00,103573053.1,2135951.265,0,18898733.4,0,65221572,17316796.45,0.003440362,520000229.8,442816336.6,77183893.2
 11/19  10:00:00,91148838.2,1172685.025,0,16873476.95,0,57081753.83,16020922.4,0.003010317,474139682.6,406472237.6,67667445.01
 11/19  11:00:00,78206053.62,204368.0497,0,16873476.95,0,46581897.7,14546310.92,0.00272362,427507466.6,366184320.3,61323146.22
 11/19  12:00:00,77802246.8,0,0,16873476.95,0,47111749.85,13817020,0.002186064,397100982.1,347673396.1,49427585.98
 11/19  13:00:00,76486764.82,0,0,16873476.95,0,46581897.7,13031390.17,0.001899367,369230538.9,326147251.8,43083287.19
 11/19  14:00:00,73598259.36,0,0,16873476.95,0,44992341.23,11732441.17,0.001684344,330106827.3,291781764.2,38325063.1
 11/19  15:00:00,72508995.81,0,0,16873476.95,0,44462489.08,11173029.79,0.001469321,310117006.7,276550167.7,33566839
 11/19  16:00:00,76658394.41,0,0,20197954.51,0,46052045.54,10408394.35,0.001684344,294522758.6,256197695.5,38325063.1
 11/19  17:00:00,118382602.7,0,0,29101440.42,15446400,63969831.83,9864930.45,0.001971041,286861570.7,242192208.8,44669361.89
 11/19  18:00:00,151260211.3,0,0,35865032.71,23169600,83236545.25,8989033.355,0.002616109,278927109.8,219983075.6,58944034.17
 11/19  19:00:00,158442769.2,0,0,44004270.9,23169600,83236545.25,8032353.059,0.003081991,265000533.1,195747013.3,69253519.71
 11/19  20:00:00,154316665.9,0,0,50003615.48,23169600,73747799.95,7395650.514,0.002938643,245532303.5,179450933.2,66081370.31
 11/19  21:00:00,152246290.2,0,0,50538588.88,23169600,71628391.33,6909709.971,0.002687783,227543453.2,167013344.4,60530108.87
 11/19  22:00:00,132526615,0,0,38769174.04,23169600,63729202.5,6858638.468,0.002186064,215058212.3,165630626.3,49427585.98
 11/19  23:00:00,108138794.1,0,0,26999759.2,23169600,50531492.12,7437942.768,0.001899367,223198450.1,180115162.9,43083287.19
 11/19  24:00:00,87489257.71,0,0,18440184.77,23169600,37863633.89,8015839.056,0.001039276,218576698.1,194526307.3,24050390.81
 11/20  01:00:00,74783694.38,0,0,14886432.88,23169600,28085665.77,8641995.719,0.000286924,217671903.7,210262531.2,7409372.461
 11/20  02:00:00,73153771.04,0,0,14886432.88,23169600,25966257.16,9131480.997,0.000143462,227098290.2,222865949.3,4232340.871
 11/20  03:00:00,72763535.81,0,0,14886432.88,23169600,24906552.85,9800950.082,3.58654E-05,242224288.9,240376956,1847332.955
 11/20  04:00:00,72814701.86,0,0,14886432.88,23169600,24376700.69,10381968.28,3.58654E-05,257513422.7,255666087,1847335.682
 11/20  05:00:00,80643062.73,0,0,19471919.18,23169600,27266590.8,10734952.74,0.000143462,269342386.7,265109954.1,4232432.597
 11/20  06:00:00,97115864.18,0,0,27381883.05,23169600,35695631.8,10868749.32,0.000968366,291444957,268926750.7,22518206.25
 11/20  07:00:00,116199197,0,0,29139652.8,23169600,53083565.93,10806378.23,0.003371349,343558244.6,267772801.4,75785443.12
 11/20  08:00:00,111630288.9,0,0,27343670.67,7723200,65388425.55,11174992.69,0.003586541,358349665.8,277794022.5,80555643.26
 11/20  09:00:00,104948428.9,0,0,23919589.28,0,67967412.13,13061427.45,0.003443079,358897047.9,281521538,77375509.83
 11/20  10:00:00,95006995.87,0,0,21894332.83,0,59827593.96,13285069.08,0.003012694,352576967,284741857.5,67835109.57
 11/20  11:00:00,84151384.38,0,0,21894332.83,0,49327737.83,12929313.72,0.002725771,335536867.6,274062024.9,61474842.72
 11/20  12:00:00,85229371.92,0,0,21894332.83,0,49857589.98,13477449.1,0.00218779,337770657.8,288221315.5,49549342.39
 11/20  13:00:00,84172287.37,0,0,21196991.74,0,49081841.7,13893453.93,0.001900867,342757279.9,299568204.3,43189075.54
 11/20  14:00:00,83357320.84,0,0,21894332.83,0,47738181.37,13724806.64,0.001685674,333818117.1,295399241.7,38418875.41
 11/20  15:00:00,82891679.9,0,0,21894332.83,0,47208329.21,13789017.85,0.001470482,330904611.5,297255936.2,33648675.27
 11/20  16:00:00,88308383.96,0,0,25218810.4,0,48797885.67,14291687.89,0.001685674,349605508.4,311186633,38418875.41
 11/20  17:00:00,131775013.3,0,0,34122296.3,15446400,66715671.97,15490645.07,0.001972598,388590128.5,343810986.2,44779142.25
 11/20  18:00:00,156980586.6,0,0,35865032.71,23169600,83933250.96,14012702.94,0.002618175,415982061,356892318.4,59089742.65
 11/20  19:00:00,164592466.2,0,0,44004270.9,23169600,83236545.25,14182050.01,0.003084425,431689374,362264197.7,69425176.28
 11/20  20:00:00,161755942,64882.08642,0,50003615.48,23169600,73747799.95,14770044.49,0.002940964,443775475.2,377530432.4,66245042.85
 11/20  21:00:00,161712379.4,747664.5065,0,50538588.88,23169600,71628391.33,15628134.69,0.002689906,461054195.1,400374385.7,60679809.36
 11/20  22:00:00,143487902.9,1406074.707,0,38769174.04,23169600,63729202.5,16413851.62,0.00218779,471835553.8,422286211.4,49549342.39
 11/20  23:00:00,120055060.1,1980302.697,0,26999759.2,23169600,50531492.12,17373906.1,0.001900867,491990346.4,448801270.8,43189075.54
 11/20  24:00:00,100341103.8,2537840.044,0,18440184.77,23169600,37863633.89,18329845.14,0.001040097,499381935,475273660,24108275.01
 11/21  01:00:00,87755492.18,2757108.632,0,14886432.88,23169600,28085665.77,18856684.89,0.00028715,496505101.6,489079737.8,7425363.809
 11/21  02:00:00,86758259.36,3217675.283,0,14886432.88,23169600,25966257.16,19518294.04,0.000143575,511693373.9,507453034.1,4240339.714
 11/21  03:00:00,86714454.04,3646766.317,0,14886432.88,23169600,24906552.85,20105101.99,3.58937E-05,525819958.5,523970625.9,1849332.666
 11/21  04:00:00,86079028.26,3621062.607,0,14886432.88,23169600,24376700.69,20025232.07,3.58937E-05,522870556.9,521021221.5,1849335.391
 11/21  05:00:00,93416675.75,3607272.767,0,19471919.18,23169600,27266590.8,19901293,0.000143575,521397375.3,517156943.9,4240431.415
 11/21  06:00:00,109620187.1,3674554.379,0,27381883.05,23169600,35695631.8,19698517.84,0.000969129,534234466.9,511662268.8,22572198.15
 11/21  07:00:00,128865843.3,3908065.706,0,29139652.8,23169600,53083565.93,19564958.86,0.003374005,584743913.7,508770498.9,75973414.88
 11/21  08:00:00,124518815.1,4079334.505,0,27343670.67,7723200,65388425.55,19984184.35,0.003589367,601119709.2,520364096,80755613.21
