Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/13  08:00:00,214962260.5062276,214962260.5062272,297377134.6634582 
 01/13  09:00:00,201248606.03256933,201248606.03256897,295616859.8355764 
 01/13  10:00:00,196014168.933153,196014168.9331528,280089855.4268068 
 01/13  11:00:00,161415700.31468315,161415700.3146829,275747462.316998 
 01/13  12:00:00,142918772.88852,142918772.88851968,264896002.62484635 
 01/13  13:00:00,132945985.68271086,132945985.6827106,254642577.6575623 
 01/13  14:00:00,124283996.33197122,124283996.33197093,255670818.48716939 
 01/13  15:00:00,129696706.7398115,129696706.7398113,246163482.35785038 
 01/13  16:00:00,131749776.29739371,131749776.29739352,244182357.70296828 
 01/13  17:00:00,174447533.05664096,174447533.05664084,169861879.3634641 
 01/13  18:00:00,204770902.11679343,204770902.11679305,142246683.58428318 
 01/13  19:00:00,224444042.87710605,224444042.87710575,129504747.74157389 
 01/13  20:00:00,208706649.35795997,208706649.35795979,133375340.6444054 
 01/13  21:00:00,197449467.23096464,197449467.23096443,125248096.89634009 
 01/13  22:00:00,179732942.88167043,179732942.8816703,110900522.93492089 
 01/13  23:00:00,142965838.3476533,142965838.34765313,121699730.67738846 
 01/13  24:00:00,94389356.48949114,94389356.48949123,134531545.75327993 
 01/14  01:00:00,74228397.78593824,74228397.78593816,149127381.52406068 
 01/14  02:00:00,50980786.75177066,50980786.75177056,137561146.24293415 
 01/14  03:00:00,70338016.82941473,70338016.82941482,153591155.02534033 
 01/14  04:00:00,50426476.72998464,50426476.72998455,173533844.96991957 
 01/14  05:00:00,71893558.1710287,71893558.17102859,161309441.5217617 
 01/14  06:00:00,98335720.25285509,98335720.25285515,157347819.03773327 
 01/14  07:00:00,189114061.29458709,189114061.29458679,155627218.18128503 
 01/14  08:00:00,203812513.94392685,203812513.94392628,152640393.86873744 
 01/14  09:00:00,200623744.05516023,200623744.05515994,163291402.17360059 
 01/14  10:00:00,174651895.7602349,174651895.76023466,143712511.511041 
 01/14  11:00:00,161702062.08420707,161702062.08420689,144894826.14913783 
 01/14  12:00:00,141389508.44810874,141389508.4481086,129982731.11257723 
 01/14  13:00:00,125921966.8144856,125921966.81448546,111099310.4791612 
 01/14  14:00:00,123683344.2234874,123683344.22348695,113002918.96364829 
 01/14  15:00:00,115596765.85640723,115596765.85640727,118655923.3967257 
 01/14  16:00:00,131693188.89574954,131693188.89574932,116743939.33251867 
 01/14  17:00:00,156643221.00730516,156643221.0073049,125915830.13827215 
 01/14  18:00:00,204024859.99606974,204024859.99606935,128306425.70912841 
 01/14  19:00:00,230543278.8887514,230543278.888751,134871948.59389387 
 01/14  20:00:00,208552567.57937295,208552567.5793728,132481596.0088441 
 01/14  21:00:00,196986534.2050715,196986534.2050712,117136802.17688042 
 01/14  22:00:00,169972665.07230384,169972665.0723035,151561289.53725595 
 01/14  23:00:00,155949779.35941757,155949779.3594175,169544938.71037055 
 01/14  24:00:00,94960050.12431552,94960050.12431562,157707761.19407983 
 01/15  01:00:00,75805121.18863504,75805121.18863513,195032441.40635226 
 01/15  02:00:00,60326591.95169959,60326591.95169955,202991293.63188244 
