Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 09/16  13:00:00,75751901.76,0,11430560.99,16873476.95,0,44992341.23,2455522.594,0.001473743,26626993.4,0,26626993.4
 09/16  14:00:00,77737384.05,0,13514954.73,16873476.95,0,44462489.08,2886463.289,0.001285606,23362139.91,0,23362139.91
 09/16  15:00:00,90467780.08,0,20002714.12,20197954.51,0,46052045.54,4215065.902,0.001473743,26626993.4,0,26626993.4
 09/16  16:00:00,126594922.6,0,27748087.82,29101440.42,0,63969831.83,5775562.553,0.001724593,30980131.39,0,30980131.39
 09/16  17:00:00,159486598.3,0,33451956.92,35865032.71,0,83236545.25,6933063.429,0.002289006,40774691.88,0,40774691.88
 09/16  18:00:00,173091195.1,0,34778104.9,44004270.9,3861600,83236545.25,7210674.072,0.002696637,47848541.12,0,47848541.12
 09/16  19:00:00,182907018.2,0,29771433.95,50003615.48,23169600,73747799.95,6214568.794,0.002571212,45671972.12,0,45671972.12
 09/16  20:00:00,174512776.9,0,24087330.63,50538588.88,23169600,71628391.33,5088866.016,0.002351718,41862976.38,0,41862976.38
 09/16  21:00:00,150421407,0,20416729.04,38769174.04,23169600,63729202.5,4336701.448,0.001912731,34244984.89,0,34244984.89
 09/16  22:00:00,116784549.2,0,13231759.51,26999759.2,23169600,50531492.12,2851938.373,0.001661881,29891846.9,0,29891846.9
 09/16  23:00:00,88872342.03,0,7698447.963,18440184.77,23169600,37863633.89,1700475.411,0.000909331,16832432.92,0,16832432.92
 09/16  24:00:00,72681451.01,0,5352003.185,14886432.88,23169600,28085665.77,1187749.166,0.00025085,5405445.685,0,5405445.685
 09/17  01:00:00,71463729.7,0,6112424.655,14886432.88,23169600,25966257.16,1329015.008,0.000125542,3232353.238,0,3232353.238
 09/17  02:00:00,69338773.88,0,5234186.794,14886432.88,23169600,24906552.85,1142001.355,3.13855E-05,1597571.254,0,1597571.254
 09/17  03:00:00,67075337.31,0,3802758.102,14886432.88,23169600,24376700.69,839845.6311,3.13854E-05,1597617.189,0,1597617.189
 09/17  04:00:00,74365129.92,0,3650724.485,19471919.18,23169600,27266590.8,806295.4456,0.000125542,3233783.39,0,3233783.39
 09/17  05:00:00,91653602.29,0,4428820.301,27381883.05,23169600,35695631.8,977667.1343,0.000847405,15778476.28,0,15778476.28
 09/17  06:00:00,101202927.5,0,6058206.349,29139652.8,11584800,53083565.93,1336702.391,0.002950226,52321394.62,0,52321394.62
 09/17  07:00:00,100093276,0,6600914.777,27343670.67,0,64691719.85,1456970.738,0.003138539,55593889.53,0,55593889.53
 09/17  08:00:00,90309166.45,0,5069431.689,18898733.4,0,65221572,1119429.361,0.003012997,53412226.26,0,53412226.26
 09/17  09:00:00,79230294.32,0,4316427.35,16873476.95,0,57081753.83,958636.1913,0.002636372,46867236.44,0,46867236.44
 09/17  10:00:00,69150870.93,0,4657428.39,16873476.95,0,46581897.7,1038067.89,0.002385289,42503909.89,0,42503909.89
 09/17  11:00:00,75457709.34,0,9446853.258,16873476.95,0,47111749.85,2025629.284,0.001914508,34322672.62,0,34322672.62
 09/17  12:00:00,79528570.57,0,13263321.18,16873476.95,0,46581897.7,2809874.745,0.001663425,29959346.07,0,29959346.07
 09/17  13:00:00,78193302.4,0,13455741.85,16873476.95,0,44992341.23,2871742.364,0.001475113,26686851.16,0,26686851.16
 09/17  14:00:00,79032234.39,0,14601493.82,16873476.95,0,44462489.08,3094774.544,0.001286801,23414356.25,0,23414356.25
 09/17  15:00:00,83034683.69,0,13843080.58,20197954.51,0,46052045.54,2941603.051,0.001475113,26686851.16,0,26686851.16
 09/17  16:00:00,108647427.3,0,12805719.27,29101440.42,0,63969831.83,2770435.741,0.001726196,31050177.7,0,31050177.7
 09/17  17:00:00,137866563.2,0,15423333.93,35865032.71,0,83236545.25,3341651.275,0.002291133,40867662.44,0,40867662.44
 09/17  18:00:00,151113736.7,0,16441376.88,44004270.9,3861600,83236545.25,3569943.704,0.002699143,47958068.08,0,47958068.08
 09/17  19:00:00,162943183.2,0,13132628.11,50003615.48,23169600,73747799.95,2889539.669,0.002573602,45776404.8,0,45776404.8
 09/17  20:00:00,159641649,0,11713917.8,50538588.88,23169600,71628391.33,2591150.971,0.002353904,41958494.07,0,41958494.07
 09/17  21:00:00,137727327.1,0,9864686.562,38769174.04,23169600,63729202.5,2194663.964,0.001914508,34322672.62,0,34322672.62
 09/17  22:00:00,108500500,0,6366351.36,26999759.2,23169600,50531492.12,1433297.348,0.001663425,29959346.07,0,29959346.07
 09/17  23:00:00,83404504.26,0,3202180.774,18440184.77,23169600,37863633.89,728904.8288,0.000910176,16869366.43,0,16869366.43
 09/17  24:00:00,68477639.11,0,1901296.596,14886432.88,23169600,28085665.77,434643.8558,0.000251083,5415634.24,0,5415634.24
 09/18  01:00:00,66120809.97,0,1710136.552,14886432.88,23169600,25966257.16,388383.3795,0.000125662,3237542.274,0,3237542.274
 09/18  02:00:00,64997494.08,0,1659620.823,14886432.88,23169600,24906552.85,375287.5297,3.14153E-05,1598875.709,0,1598875.709
