Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/11  18:00:00,238445242.2036206,238445242.2036206,517784308.37912 
 01/11  19:00:00,247997876.3553398,247997876.35533966,503301875.10822036 
 01/11  20:00:00,238976996.51925416,238976996.51925413,493115575.9084968 
 01/11  21:00:00,228170214.32453568,228170214.32453556,496382077.26861616 
 01/11  22:00:00,210726439.93756289,210726439.9375629,499490148.20830407 
 01/11  23:00:00,167914577.99872098,167914577.99872107,539094913.9731423 
 01/11  24:00:00,119431244.19838365,119431244.19838369,551493170.5396878 
 01/12  01:00:00,98316665.37470111,98316665.37470109,558481721.4369375 
 01/12  02:00:00,84774793.32391244,84774793.32391249,550655406.6002954 
 01/12  03:00:00,83912362.90329953,83912362.90329948,542621441.3159595 
 01/12  04:00:00,73521271.04171638,73521271.0417163,558218681.6236644 
 01/12  05:00:00,99711648.48960278,99711648.48960275,557775344.6684246 
 01/12  06:00:00,121648518.79751605,121648518.79751626,549526658.4460173 
 01/12  07:00:00,224529050.72061757,224529050.72061736,553865667.8638003 
 01/12  08:00:00,231178609.46469058,231178609.46469028,571994665.3338641 
 01/12  09:00:00,220461706.3083951,220461706.30839498,569509217.1045402 
 01/12  10:00:00,212967984.87698896,212967984.8769888,560941514.4868096 
 01/12  11:00:00,193494000.94591133,193494000.9459114,560377713.8844004 
 01/12  12:00:00,153095201.8753566,153095201.87535677,544605616.7185145 
 01/12  13:00:00,152354303.9792362,152354303.97923643,533878194.733809 
 01/12  14:00:00,151125614.81511048,151125614.81511063,532895372.398385 
 01/12  15:00:00,136697175.9486751,136697175.9486755,543278138.0334895 
 01/12  16:00:00,162110378.84967689,162110378.84967686,544843832.9357355 
 01/12  17:00:00,200226767.4458182,200226767.445818,539264955.8224001 
 01/12  18:00:00,231439427.05665813,231439427.05665807,547743175.9383352 
 01/12  19:00:00,251033874.72382239,251033874.72382219,536090073.4383764 
 01/12  20:00:00,239533357.9294813,239533357.92948098,508374127.1344546 
 01/12  21:00:00,235941326.86438013,235941326.8643798,519600365.6974286 
 01/12  22:00:00,205050132.30595798,205050132.30595804,523621177.8970001 
 01/12  23:00:00,167785676.84722019,167785676.84722079,536706336.7223709 
 01/12  24:00:00,128935848.28640613,128935848.28640647,534655356.6450534 
 01/13  01:00:00,88928879.68818726,88928879.68818723,536504409.36912629 
 01/13  02:00:00,86688027.98802617,86688027.98802613,535949260.7659247 
 01/13  03:00:00,81072281.89702043,81072281.89702037,537778356.4140972 
 01/13  04:00:00,77781635.39233066,77781635.39233062,537381684.5423001 
 01/13  05:00:00,94941244.35221555,94941244.35221553,534626762.56191268 
 01/13  06:00:00,124563788.67658925,124563788.67658949,531113023.429085 
 01/13  07:00:00,215267091.70550815,215267091.70550803,539105690.6534488 
 01/13  08:00:00,232934968.72443367,232934968.7244333,562772667.5907731 
 01/13  09:00:00,227352512.80676488,227352512.80676473,549147120.1929934 
 01/13  10:00:00,209637420.4435333,209637420.44353334,524280361.46410778 
 01/13  11:00:00,180217194.4741397,180217194.47414006,520200287.8062317 
 01/13  12:00:00,161020186.91159124,161020186.91159163,502792031.3241654 
 01/13  13:00:00,153260776.830385,153260776.8303855,491588579.6015588 
 01/13  14:00:00,141497493.43829227,141497493.43829278,478471937.54182437 
 01/13  15:00:00,140715248.97212295,140715248.97212328,467203845.8661128 
 01/13  16:00:00,149996019.62672744,149996019.62672795,447891967.7916819 
 01/13  17:00:00,192489671.9989242,192489671.99892447,415539074.3687368 
 01/13  18:00:00,228653479.9053176,228653479.90531726,395704717.0647525 
 01/13  19:00:00,247416445.30391459,247416445.30391399,377857866.65749689 
 01/13  20:00:00,233157198.74588267,233157198.74588216,345953975.82517078 
 01/13  21:00:00,221731049.08191333,221731049.08191318,332972765.0632051 
 01/13  22:00:00,201161378.45531205,201161378.45531193,310103152.84261307 
 01/13  23:00:00,161776142.9774103,161776142.97741056,336748448.4271187 
 01/13  24:00:00,114434682.34507428,114434682.34507448,341196049.5883208 
