Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/13  15:00:00,179587195.7,179587195.7,0
 01/13  16:00:00,178395965.9,178395965.9,0
 01/13  17:00:00,205599075.7,205599075.7,0
 01/13  18:00:00,214833531,214833531,0
 01/13  19:00:00,252181355.4,252181355.4,0
 01/13  20:00:00,240707057.5,240707057.5,0
 01/13  21:00:00,226914234.6,226914234.6,0
 01/13  22:00:00,198978406.3,198978406.3,0
 01/13  23:00:00,163150113.9,163150113.9,0
 01/13  24:00:00,124309073.3,124309073.3,0
 01/14  01:00:00,92945130.19,92945130.19,0
 01/14  02:00:00,89717415.34,89717415.34,0
 01/14  03:00:00,82650299.23,82650299.23,0
 01/14  04:00:00,76946243.04,76946243.04,0
 01/14  05:00:00,94832087.09,94832087.09,0
 01/14  06:00:00,112456587.8,112456587.8,0
 01/14  07:00:00,161524132.1,161524132.1,0
 01/14  08:00:00,171900582.8,171900582.8,0
 01/14  09:00:00,173911533.7,173911533.7,0
 01/14  10:00:00,176944213.9,176944213.9,0
 01/14  11:00:00,166113828.1,166113828.1,0
 01/14  12:00:00,170632276.3,170632276.3,0
 01/14  13:00:00,139114559.1,139114559.1,0
 01/14  14:00:00,141948897.3,141948897.3,0
 01/14  15:00:00,152920056.9,152920056.9,0
 01/14  16:00:00,144498131,144498131,0
 01/14  17:00:00,171619703.4,171619703.4,0
 01/14  18:00:00,209042832.9,209042832.9,0
 01/14  19:00:00,236739331.5,236739331.5,0
 01/14  20:00:00,221445949.2,221445949.2,0
 01/14  21:00:00,216133066.9,216133066.9,0
 01/14  22:00:00,180153261.8,180153261.8,0
 01/14  23:00:00,169906082.3,169906082.3,0
 01/14  24:00:00,118910801.9,118910801.9,0
 01/15  01:00:00,87288824.13,87288824.13,0
 01/15  02:00:00,74459811.46,74459811.46,0
 01/15  03:00:00,84444618.62,84444618.62,0
 01/15  04:00:00,76832124,76832124,0
 01/15  05:00:00,75157772.1,75157772.1,0
 01/15  06:00:00,117216324.9,117216324.9,0
