Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 01/13  03:00:00,0,73862423.24,297932841.5
 01/13  04:00:00,0,73789798.02,311135114.7
 01/13  05:00:00,0,80520693.32,290368710.1
 01/13  06:00:00,0,96498749,296055143.7
 01/13  07:00:00,0,115079228.1,327013533.4
 01/13  08:00:00,0,125180458.6,319484032.9
 01/13  09:00:00,0,102407744.5,321237667.7
 01/13  10:00:00,0,91650546.02,293746859.6
 01/13  11:00:00,0,80501580.33,270000516
 01/13  12:00:00,0,79841028.27,226361547.5
 01/13  13:00:00,0,77124094.28,185799372.8
 01/13  14:00:00,0,76159860.41,173156991.9
 01/13  15:00:00,0,75762743.48,172917781.8
 01/13  16:00:00,0,80399440.27,169975018.9
 01/13  17:00:00,0,118542637.5,168589263
 01/13  18:00:00,0,147343935.4,164322425.8
 01/13  19:00:00,0,154367953.3,162297169.8
 01/13  20:00:00,0,150894499.9,159914797.7
 01/13  21:00:00,0,150096846.2,176562754.3
 01/13  22:00:00,0,131111392.6,185494620.5
 01/13  23:00:00,0,106242397,182082878.7
 01/13  24:00:00,0,85623529.4,181746986.3
 01/14  01:00:00,0,73009759.5,186632878.1
 01/14  02:00:00,0,71107442.91,189572102.9
 01/14  03:00:00,0,70194531.54,191357159
 01/14  04:00:00,0,69743508.03,193436593.9
 01/14  05:00:00,0,77196359.73,194913740.1
 01/14  06:00:00,0,93323510.95,205292963.5
 01/14  07:00:00,0,112039126.5,240628467.6
 01/14  08:00:00,0,121723193.4,241457775.7
 01/14  09:00:00,0,90623231.96,237811836.9
 01/14  10:00:00,0,80758444.62,237720299.3
 01/14  11:00:00,0,70213500.4,230910448.6
 01/14  12:00:00,0,70011068.07,200156918.5
 01/14  13:00:00,0,69116667.66,184421650.1
 01/14  14:00:00,0,67321057.27,174654999
 01/14  15:00:00,0,66669585.51,167333129.7
 01/14  16:00:00,0,71976590.9,182637458.1
 01/14  17:00:00,0,110542519.9,192811610.6
 01/14  18:00:00,0,147904517.2,198951441
 01/14  19:00:00,0,155341960.9,189039964.7
 01/14  20:00:00,0,151586813.4,178883883
 01/14  21:00:00,0,150042906.9,175105057.4
 01/14  22:00:00,0,130505250.7,168780107.5
 01/14  23:00:00,0,106054499.4,176971879.2
 01/14  24:00:00,0,85643140.67,182483380.6
 01/15  01:00:00,0,72970517.99,185809470.2
 01/15  02:00:00,0,70671638.88,177495833.2
 01/15  03:00:00,0,69088407.56,160383466.7
 01/15  04:00:00,0,69206000.58,178422499.6
 01/15  05:00:00,0,76819914.48,184437917.7
 01/15  06:00:00,0,92615692.8,185566477.2
 01/15  07:00:00,0,111296117.2,220101496.1
 01/15  08:00:00,0,117124213.8,221101218.6
 01/15  09:00:00,0,90311261.05,229335783.5
 01/15  10:00:00,0,80088605.19,219491094.5
 01/15  11:00:00,0,69020055.79,198293385.4
 01/15  12:00:00,0,69092298.52,175398932.8
 01/15  13:00:00,0,68354025.42,164405438.4
 01/15  14:00:00,0,66342046.85,149349735.4
 01/15  15:00:00,0,65940596.22,148516349.5
 01/15  16:00:00,0,71212678.11,162640847.8
 01/15  17:00:00,0,110116542.4,182187641.7
 01/15  18:00:00,0,147465617.8,187750501.8
 01/15  19:00:00,0,155215488.4,186247715.1
 01/15  20:00:00,0,151847470.7,186633207.3
 01/15  21:00:00,0,150391387.5,185096350
 01/15  22:00:00,0,130905215.1,180111767.3
 01/15  23:00:00,0,106428421.9,187650813.1
 01/15  24:00:00,0,86125594.78,196222853.1
 01/16  01:00:00,0,73543336.23,202095379.2
 01/16  02:00:00,0,72045174.1,216808315.3
 01/16  03:00:00,0,71046779.06,216072786.2
 01/16  04:00:00,0,70754086.42,222683590.1
 01/16  05:00:00,0,78153714.41,222428953.6
 01/16  06:00:00,0,94017214.58,225035929.7
 01/16  07:00:00,0,112731411.5,260296218.1
 01/16  08:00:00,0,118609642.9,262593848.1
 01/16  09:00:00,0,92226380.81,283438465.5
 01/16  10:00:00,0,82424812.71,285539041
 01/16  11:00:00,0,71534031.36,268473660.8
 01/16  12:00:00,0,71715474.73,247952004.2
 01/16  13:00:00,0,71019366.57,237914298.5
 01/16  14:00:00,0,68715109.74,214047246.1
 01/16  15:00:00,0,67531122.06,192115621.3
 01/16  16:00:00,0,72086571.62,186969721
 01/16  17:00:00,0,110372360.6,189204069.1
 01/16  18:00:00,0,147898800.6,199766522.3
 01/16  19:00:00,0,155992925.9,207837311.5
 01/16  20:00:00,0,152682629.8,209732154.3
 01/16  21:00:00,0,151637076.9,219839416.4
 01/16  22:00:00,0,132479514.3,224213219.9
 01/16  23:00:00,0,108467242,245278320.2
 01/16  24:00:00,0,88115127.72,252910987.7
 01/17  01:00:00,0,75319583.28,252910703.8
 01/17  02:00:00,0,73453142.94,256954695.8
 01/17  03:00:00,0,72573647.62,259666080.1
 01/17  04:00:00,0,72195872.29,263679316.9
 01/17  05:00:00,0,80097797.81,278404990.5
 01/17  06:00:00,0,96969377.07,310922747
 01/17  07:00:00,0,116049159,356709155.2
 01/17  08:00:00,0,122765707.1,362781897
 01/17  09:00:00,0,103785557.9,366023481.4
 01/17  10:00:00,0,92667051.64,326009508.2
 01/17  11:00:00,0,80707671.24,277957191.2
 01/17  12:00:00,0,80717404.8,251939290
 01/17  13:00:00,0,78263179.51,218838604.2
 01/17  14:00:00,0,76793174.97,191652229
 01/17  15:00:00,0,76197436.44,185955416.6
 01/17  16:00:00,0,81190691.36,192770031.6
 01/17  17:00:00,0,119435378.6,193994821.6
 01/17  18:00:00,0,149104358.4,213913287.2
 01/17  19:00:00,0,156375829.9,218449809.9
 01/17  20:00:00,0,152754423.3,211625056
 01/17  21:00:00,0,151311529.4,210456875.9
 01/17  22:00:00,0,131830532.8,205621165
 01/17  23:00:00,0,107341369,212914073.9
 01/17  24:00:00,0,86231262.47,198550602.7
 01/18  01:00:00,0,73457071.39,198860906.3
 01/18  02:00:00,0,71846603.24,210239986.7
 01/18  03:00:00,0,71077720.84,216109810.1
 01/18  04:00:00,0,70994369.33,229115565.5
 01/18  05:00:00,0,78677971.27,237454670
 01/18  06:00:00,0,94805626.7,247718732.8
 01/18  07:00:00,0,113536105.1,283386320.2
 01/18  08:00:00,0,120093925,285224253.3
 01/18  09:00:00,0,101304361.4,290739308.2
 01/18  10:00:00,0,91365312.95,287350650.8
 01/18  11:00:00,0,80424120.67,268973908.4
 01/18  12:00:00,0,80498955.48,245656329.8
 01/18  13:00:00,0,77998068.54,212089166.5
 01/18  14:00:00,0,77009218.22,198398648.9
 01/18  15:00:00,0,76442089.99,193298865.5
 01/18  16:00:00,0,81116288.93,191250146.1
