Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/11  16:00:00,117076791.12144755,117076791.12144748,0.0 
 01/11  17:00:00,148169539.78913374,148169539.78913347,0.0 
 01/11  18:00:00,177553257.22689886,177553257.2268986,0.0 
 01/11  19:00:00,200395634.20183049,200395634.20183016,0.0 
 01/11  20:00:00,207486615.15228115,207486615.1522807,0.0 
 01/11  21:00:00,195046623.90397484,195046623.9039744,0.0 
 01/11  22:00:00,165101774.3999105,165101774.39991013,0.0 
 01/11  23:00:00,136871932.7768587,136871932.77685849,0.0 
 01/11  24:00:00,99825505.40641235,99825505.40641256,0.0 
 01/12  01:00:00,70258792.39811139,70258792.39811147,0.0 
 01/12  02:00:00,63034114.45066319,63034114.45066326,95063.94253421446 
 01/12  03:00:00,57661449.498112518,57661449.4981125,865921.5264355452 
 01/12  04:00:00,58257610.803067628,58257610.80306761,1258255.4536399309 
 01/12  05:00:00,60985849.21861762,60985849.218617718,1795798.1532509523 
 01/12  06:00:00,93135080.05156026,93135080.0515604,2823500.3611385875 
 01/12  07:00:00,158488446.2225135,158488446.22251309,5273225.451510804 
 01/12  08:00:00,172219629.15216158,172219629.15216119,6412982.532420782 
 01/12  09:00:00,164326116.24224533,164326116.24224497,4962423.857540216 
 01/12  10:00:00,156447313.06110267,156447313.06110225,1444207.6848625218 
 01/12  11:00:00,137189843.1772501,137189843.17724977,243709.02291010213 
 01/12  12:00:00,121827339.40598646,121827339.40598631,0.0 
 01/12  13:00:00,113504383.9356818,113504383.93568173,0.0 
 01/12  14:00:00,117091508.16593725,117091508.16593716,0.0 
 01/12  15:00:00,113142808.156524,113142808.15652405,0.0 
 01/12  16:00:00,122257461.44837418,122257461.44837404,0.0 
 01/12  17:00:00,147284718.85231576,147284718.8523155,0.0 
 01/12  18:00:00,183309584.8049694,183309584.8049691,0.0 
 01/12  19:00:00,199254444.53321947,199254444.53321914,0.0 
 01/12  20:00:00,196418894.8947543,196418894.894754,0.0 
 01/12  21:00:00,197374504.5521365,197374504.5521361,0.0 
 01/12  22:00:00,172204400.02733166,172204400.02733124,0.0 
 01/12  23:00:00,137809063.76514984,137809063.76514963,0.0 
 01/12  24:00:00,99247529.06396128,99247529.06396149,0.0 
 01/13  01:00:00,66324623.99657869,66324623.99657875,0.0 
 01/13  02:00:00,65794317.07095812,65794317.07095819,170025.60902427458 
 01/13  03:00:00,55737501.107736159,55737501.10773613,1121704.206523371 
 01/13  04:00:00,55614192.93152532,55614192.93152529,2430369.6868106278 
 01/13  05:00:00,63604187.8537752,63604187.85377527,4013363.5218519645 
 01/13  06:00:00,89591538.91635393,89591538.91635412,5370350.807773001 
