Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 01/15  08:00:00,11183984.66,158918484.4,904480775.9
 01/15  09:00:00,11268024.09,132235681.9,914800236.7
 01/15  10:00:00,9665957.767,113827246.8,825640975
 01/15  11:00:00,8273516.99,99267312.76,743569324.8
 01/15  12:00:00,7296429.43,96680452.48,671803880.3
 01/15  13:00:00,6614838.773,94005446.57,625912643.5
 01/15  14:00:00,5641927.905,89838246.52,577715961.7
 01/15  15:00:00,4581221.562,86909154.09,537223304.3
 01/15  16:00:00,3900067.092,90612480.43,528955320.5
 01/15  17:00:00,4085162.532,122057428.2,551989724.9
 01/15  18:00:00,5965823.858,171819159.6,637467250.6
 01/15  19:00:00,7171935.975,182644496.1,690581148
 01/15  20:00:00,7878177.409,181172771.8,723814864.4
 01/15  21:00:00,8395498.42,181068009.5,744286088.4
 01/15  22:00:00,8834495.234,162701948.7,755662382.9
 01/15  23:00:00,9949062.266,140973918.8,808184618.6
 01/15  24:00:00,10423694.34,121349641.2,818172858.4
 01/16  01:00:00,10660534.09,108982225.3,819085206.8
 01/16  02:00:00,11193936.88,108321258.7,841136560.6
 01/16  03:00:00,11539606.19,108160804.5,853451950.8
 01/16  04:00:00,12105705.73,109077147.7,878399071.1
 01/16  05:00:00,12731314.79,118041401.7,906066103.2
 01/16  06:00:00,13000065.07,134732942,928002719.8
 01/16  07:00:00,13253362.51,153968803.5,980312705.1
 01/16  08:00:00,13107936.32,163258473.7,974363010.5
 01/16  09:00:00,12718398.97,135461910.1,964237535.4
 01/16  10:00:00,11353444.42,117777383.4,887560996
 01/16  11:00:00,9983568.863,103425004,809627849.1
 01/16  12:00:00,9102722.118,101436211.2,750637512.2
 01/16  13:00:00,8234050.099,98227922.46,694512145.3
 01/16  14:00:00,6903694.757,93185755.49,631290589.1
 01/16  15:00:00,5908957.27,90806652.69,602141023.7
 01/16  16:00:00,5731794.518,95526836.35,606493636.8
 01/16  17:00:00,5806995.17,122355928,612220473.8
 01/16  18:00:00,5767757.777,170963306.4,613829768.7
 01/16  19:00:00,5629021.985,178458235.5,612153954.4
 01/16  20:00:00,5410459.138,174623413.1,605295505.8
 01/16  21:00:00,5441855.353,173309552.5,605638440.7
 01/16  22:00:00,5915189.046,155023354.4,618427740.6
 01/16  23:00:00,6439646.588,131839939.7,645123937.6
 01/16  24:00:00,6544620.306,111320318.7,640066342.7
 01/17  01:00:00,6410395.031,98044305.15,626007790.1
 01/17  02:00:00,6575387.802,96512614.02,633220524
 01/17  03:00:00,6966463.863,96522426.03,648961816
 01/17  04:00:00,6852192.14,95705470.07,643623976.9
 01/17  05:00:00,6671299.493,102681020.2,636950614.4
 01/17  06:00:00,6692438.264,118808455,650223282.8
 01/17  07:00:00,6699413.929,137463789.7,693645246.8
 01/17  08:00:00,6532991.247,147761340.6,696443466.4
 01/17  09:00:00,6274705.648,128822533,693160932.5
 01/17  10:00:00,5828912.416,113796329.1,663871907.6
 01/17  11:00:00,5169338.148,101534424,625285716.3
 01/17  12:00:00,4393523.777,100134146.8,579955238.9
 01/17  13:00:00,3667691.69,96801219.76,542436258
 01/17  14:00:00,3250000.17,94953740.98,515759942.3
 01/17  15:00:00,2884808.48,93690978.91,500643227.5
 01/17  16:00:00,2477403.972,97611447.6,489995766.3
 01/17  17:00:00,2541111.606,124308905.6,492702698.6
 01/17  18:00:00,2660922.439,164298850.7,500169387.4
 01/17  19:00:00,2674440.837,171200767.7,498183744.3
 01/17  20:00:00,2856650.749,168324219.9,506393985.7
 01/17  21:00:00,2791427.235,166703479.9,501079325.7
 01/17  22:00:00,3001132.132,147703452.3,501233449.2
 01/17  23:00:00,3614467.205,124710157.3,529869307.4
 01/17  24:00:00,4127538.784,105229892.8,541821285.3
 01/18  01:00:00,4368469.439,92915315.99,543993903.2
 01/18  02:00:00,3563535.205,88894267.58,509645162.3
 01/18  03:00:00,3717033.763,88301914.1,515152048.4
 01/18  04:00:00,3117993.671,86277601.36,490572457.7
 01/18  05:00:00,1271331.247,89001170.67,415791465.3
 01/18  06:00:00,236332.5252,102498879.4,388655641.5
 01/18  07:00:00,0,120144501.5,415476836.7
 01/18  08:00:00,0,130276234.2,411789410
 01/18  09:00:00,0,112232983.2,418136296.2
 01/18  10:00:00,0,98062864.33,401771926.4
 01/18  11:00:00,0,87053374.44,381507119.8
 01/18  12:00:00,0,86731218.98,347189520.1
 01/18  13:00:00,0,83679799.62,301803872.3
 01/18  14:00:00,0,82853424.52,292352862.4
 01/18  15:00:00,0,82810002.09,299260263.7
 01/18  16:00:00,0,88250088.88,317720975
 01/18  17:00:00,0,115422705.9,333649803.9
 01/18  18:00:00,0,155536629.5,348562083.2
 01/18  19:00:00,0,163416563.9,371242208.8
 01/18  20:00:00,0,160014461.4,369974245.4
 01/18  21:00:00,0,158938193,376844662.2
 01/18  22:00:00,0,140640864.6,399992335.8
 01/18  23:00:00,71131.01986,116868142.1,419773722.5
 01/18  24:00:00,397022.588,96666126.79,415705675.4
 01/19  01:00:00,661561.8125,84210307.11,412638837
 01/19  02:00:00,1025477.206,83008093.89,422834192.8
 01/19  03:00:00,1458382.435,83007935.53,436188087.2
 01/19  04:00:00,1540093.149,82646611.73,438004357.1
 01/19  05:00:00,1823745.179,90731010.58,448905221.6
 01/19  06:00:00,1966035.095,107116074.1,465939273.2
 01/19  07:00:00,1899478.16,125562215.2,506306360.6
 01/19  08:00:00,2072461.715,136728751,523664720.4
 01/19  09:00:00,2197833.952,118937844.7,533973255.9
 01/19  10:00:00,1896339.607,104264822.1,511647806.9
 01/19  11:00:00,1214629.286,91946823.25,473722257.4
 01/19  12:00:00,800306.1075,91296781.17,440631261.9
 01/19  13:00:00,343256.1374,88453116.5,410732501.1
 01/19  14:00:00,6077.049801,87058900.4,395046387.3
 01/19  15:00:00,0,86338847.38,387502876
 01/19  16:00:00,0,90750493.22,380220921.2
 01/19  17:00:00,0,117801917.1,393046151.7
 01/19  18:00:00,344677.9884,158695974.1,417609860.3
 01/19  19:00:00,1029004.424,167346291.5,443091155
 01/19  20:00:00,1956361.59,166272157.8,478765463.8
 01/19  21:00:00,2918831.18,167238030.3,514642232.1
 01/19  22:00:00,3895987.899,150185453,546190305.9
 01/19  23:00:00,4281661.412,126539964.6,563257405.2
 01/19  24:00:00,5006740.875,107534004.2,582578236.8
 01/20  01:00:00,6012656.427,97129903.31,616371382
 01/20  02:00:00,6155679.777,95477869.66,620308777.8
 01/20  03:00:00,6117899.46,94363637.21,616054632.7
 01/20  04:00:00,5967350.465,93462410.42,608856637.7
 01/20  05:00:00,4068436.959,96083019.81,528747663.9
 01/20  06:00:00,2526194.181,108205967.2,476046491.8
 01/20  07:00:00,2296174.222,126182757,508729545.2
 01/20  08:00:00,2133725.324,136425443.2,510964594.7
 01/20  09:00:00,1811314.478,117536461.9,504729142.5
 01/20  10:00:00,1234973.504,102196621.8,472560043.6
 01/20  11:00:00,777638.7237,90582966.73,447965469.3
 01/20  12:00:00,405997.5262,90149989.9,419680700
 01/20  13:00:00,15805.75868,87078375.33,383867843.3
 01/20  14:00:00,0,85316844.83,352197280.8
 01/20  15:00:00,0,84291814.78,335453418.8
 01/20  16:00:00,0,88994181.39,335349338.7
 01/20  17:00:00,0,115127964.7,325563185.9
 01/20  18:00:00,0,155119447.8,337609207.9
 01/20  19:00:00,0,162277664.4,342264806.2
 01/20  20:00:00,0,158453279.8,330748342.6
 01/20  21:00:00,0,157264142.2,334599512.1
 01/20  22:00:00,0,138519838.7,345690377.6
 01/20  23:00:00,0,114672581.5,366318415.2
 01/20  24:00:00,0,94448594.72,370636729.3
 01/21  01:00:00,0,81819276.79,369872126.6
 01/21  02:00:00,0,79998941.98,373366338
 01/21  03:00:00,34161.26638,79455633.19,381737196.6
 01/21  04:00:00,235352.6681,79461770.39,389109038.6
 01/21  05:00:00,338245.2723,87030570.08,391318564.6
 01/21  06:00:00,519478.432,103494010.4,409605436.9
 01/21  07:00:00,644637.1339,122406505.5,457566501.5
 01/21  08:00:00,985665.9842,132927965.9,472664075.7
 01/21  09:00:00,1223998.939,102838960.8,488908455.7
 01/21  10:00:00,219051.928,89576352.86,426884341.6
 01/21  11:00:00,0,76862272.22,371294376.8
 01/21  12:00:00,0,76639881.72,340729177.3
 01/21  13:00:00,0,74932760.91,305470417.6
 01/21  14:00:00,0,71709543.92,261066305.1
 01/21  15:00:00,0,70539613.57,241013031.5
 01/21  16:00:00,0,75283505.74,242343289.3
 01/21  17:00:00,0,102417075.8,256918889.1
 01/21  18:00:00,0,153676703.6,322577749.9
 01/21  19:00:00,0,163298547.1,370947505
 01/21  20:00:00,0,161594212.5,413044384.3
 01/21  21:00:00,192215.5329,161892868.7,449260464.1
 01/21  22:00:00,923226.1635,143786108.1,457725721.9
 01/21  23:00:00,2071838.255,121815931.2,498466330.8
