Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/10  14:00:00,133161331.22208655,133161331.22208703,304019383.8410875 
 01/10  15:00:00,132980885.94682324,132980885.94682366,329506518.5019166 
 01/10  16:00:00,137037907.69421418,137037907.6942146,332635954.72872248 
 01/10  17:00:00,179538692.0672347,179538692.0672352,303410372.21867337 
 01/10  18:00:00,229212757.2720164,229212757.27201585,292294928.0504117 
 01/10  19:00:00,242273217.6982068,242273217.6982063,234528464.9627426 
 01/10  20:00:00,230696620.90089474,230696620.9008942,168141914.6227794 
 01/10  21:00:00,225139363.46683393,225139363.46683348,207081697.98114486 
 01/10  22:00:00,195350110.655961,195350110.65596128,200842971.40610466 
 01/10  23:00:00,163129415.66580046,163129415.66580088,262762000.86314238 
 01/10  24:00:00,123176044.01348248,123176044.01348292,283586567.80104717 
 01/11  01:00:00,86994818.34070774,86994818.34070769,293609388.7660839 
 01/11  02:00:00,80709090.49540136,80709090.49540133,314303034.8703006 
 01/11  03:00:00,81259154.26934074,81259154.2693407,335390377.4797181 
 01/11  04:00:00,80299705.3086292,80299705.30862916,318955448.6829163 
 01/11  05:00:00,83538951.9937767,83538951.99377664,305172196.16086927 
 01/11  06:00:00,125120312.27305997,125120312.27306029,319514234.2442824 
 01/11  07:00:00,207543102.16558073,207543102.16558085,383338204.7917979 
 01/11  08:00:00,234249434.38708038,234249434.38707987,402617117.8015707 
 01/11  09:00:00,206162609.05618159,206162609.05618174,391233280.6372287 
 01/11  10:00:00,183956087.6108204,183956087.61082078,321360614.5222698 
 01/11  11:00:00,161320009.84936,161320009.8493603,250736398.9722864 
 01/11  12:00:00,148819778.09015564,148819778.09015603,218537415.15906329 
 01/11  13:00:00,134929072.17318944,134929072.17318983,219286551.63045813 
 01/11  14:00:00,132228673.65614078,132228673.65614112,209719284.42777626 
 01/11  15:00:00,128804384.55152367,128804384.55152412,256442894.86655758 
 01/11  16:00:00,140894298.9800283,140894298.9800287,307855441.4678203 
 01/11  17:00:00,177869068.05762718,177869068.05762766,341852867.9876988 
 01/11  18:00:00,232715493.904937,232715493.9049367,372123959.5920404 
 01/11  19:00:00,246585787.73958535,246585787.7395848,344488579.453004 
 01/11  20:00:00,241343971.68297393,241343971.68297334,312972997.17713579 
 01/11  21:00:00,229641910.47795386,229641910.47795344,367794393.57617858 
 01/11  22:00:00,201655686.71293686,201655686.71293716,413767724.5497046 
 01/11  23:00:00,169518712.4345221,169518712.43452258,403047953.9030775 
 01/11  24:00:00,121654074.23843305,121654074.23843323,385822092.715061 
 01/12  01:00:00,97085615.01653195,97085615.01653195,428049578.86434736 
 01/12  02:00:00,89600600.4030501,89600600.40305005,480915567.6124019 
 01/12  03:00:00,83553720.37042897,83553720.37042892,518530369.8918856 
 01/12  04:00:00,87040531.55982882,87040531.5598288,536260928.81458488 
 01/12  05:00:00,95727518.74240652,95727518.74240649,558197056.2997998 
 01/12  06:00:00,132686046.83482674,132686046.83482698,528142566.143818 
 01/12  07:00:00,218437975.92143385,218437975.92143388,540397670.6242701 
 01/12  08:00:00,232201176.66089819,232201176.6608981,583636506.5031816 
 01/12  09:00:00,217478807.4792391,217478807.47923929,583636863.15048 
 01/12  10:00:00,195722277.7781813,195722277.7781816,571840306.4854821 
 01/12  11:00:00,174239641.83885668,174239641.83885718,549384477.5062029 
 01/12  12:00:00,155630636.73612444,155630636.73612494,542412447.223077 
 01/12  13:00:00,153288272.9281058,153288272.92810629,520297495.2064942 
 01/12  14:00:00,143081577.8579205,143081577.8579208,479472049.6950679 
 01/12  15:00:00,128438280.24249381,128438280.24249423,457385084.65036275 
 01/12  16:00:00,143687814.6437097,143687814.64371006,442095804.01496216 
 01/12  17:00:00,189174095.121809,189174095.1218095,429818888.64382269 
 01/12  18:00:00,230430916.5770343,230430916.57703386,457126409.3569459 
 01/12  19:00:00,255623342.75792182,255623342.7579212,438171158.2004919 
 01/12  20:00:00,241067118.27307094,241067118.27307017,425086520.20947727 
 01/12  21:00:00,232771630.25956679,232771630.25956644,440980627.7882936 
 01/12  22:00:00,201839916.26274396,201839916.2627442,451264201.40456739 
 01/12  23:00:00,171178835.45904879,171178835.45904929,480350381.43251648 
 01/12  24:00:00,133456863.14463416,133456863.14463443,495256884.5184238 
 01/13  01:00:00,91617198.72398012,91617198.72398007,512077314.1624837 
 01/13  02:00:00,92722972.91724187,92722972.91724187,524715966.2743799 
 01/13  03:00:00,84351894.35293846,84351894.3529384,476252358.3591202 
 01/13  04:00:00,83011454.29548238,83011454.29548234,434768631.9203118 
