Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 02/08  08:00:00,6407685.479,135347167.7,744370736.2
 02/08  09:00:00,6031200.39,123821859.7,725996278.8
 02/08  10:00:00,5202084.737,111145714.6,662221744.7
 02/08  11:00:00,4148886.006,97629254.61,596568452
 02/08  12:00:00,3247102.472,95661182.38,536310526
 02/08  13:00:00,2174167.48,91439286.62,481714990.4
 02/08  14:00:00,1284245.088,88867860.7,447513091.3
 02/08  15:00:00,915917.5855,88070297.25,444577198.5
 02/08  16:00:00,627757.3471,92650688.84,448517142
 02/08  17:00:00,410011.729,118965319.4,447526130.2
 02/08  18:00:00,629027.2578,155178235.1,462787188.1
 02/08  19:00:00,1053625.095,167107762.8,480812209.1
 02/08  20:00:00,1281752.904,164246619.1,488085605.6
 02/08  21:00:00,1535306.981,163325591.9,492856626.6
 02/08  22:00:00,1948421.008,144721754.5,497945820.4
 02/08  23:00:00,2572538.909,121616903.2,524708202.3
 02/08  24:00:00,3183600.19,102231026.6,536621789.9
 02/09  01:00:00,3173439.709,89253271.16,525967511.7
 02/09  02:00:00,2787782.748,86318845.37,508648700.8
 02/09  03:00:00,2853993.3,85418799.32,508112010.3
 02/09  04:00:00,3209716.666,85747898.47,522386523.6
 02/09  05:00:00,3378025.032,93595155.1,530867042.6
 02/09  06:00:00,3582336.466,110206198.5,554504796.7
 02/09  07:00:00,3726412.602,129272319.7,610858395.2
 02/09  08:00:00,3815456.676,124744884.1,625943068.1
 02/09  09:00:00,2881176.99,115813487.2,583919959.9
 02/09  10:00:00,1380166.603,101486511.9,493876436.4
 02/09  11:00:00,91522.75324,86637188.66,403722740.4
 02/09  12:00:00,0,84322844.12,317134557
 02/09  13:00:00,0,80984926.88,261305943.5
 02/09  14:00:00,0,79593390.54,236550400.4
 02/09  15:00:00,0,78521364.33,217182836.2
 02/09  16:00:00,0,82824646.74,207170865.7
 02/09  17:00:00,0,109679215.5,215604654.1
 02/09  18:00:00,0,147379935.3,275399134.7
 02/09  19:00:00,0,161049731,350377568.1
 02/09  20:00:00,0,159065287.4,386782299.3
 02/09  21:00:00,0,158240749.4,400318989.5
 02/09  22:00:00,0,139642091.8,416201853.1
 02/09  23:00:00,0,115987713.4,444134122.4
 02/09  24:00:00,291977.917,96519595.16,460144401.4
 02/10  01:00:00,1261627.919,85474239.58,475677020.2
 02/10  02:00:00,1833690.67,84504008.49,487332250.3
 02/10  03:00:00,2028199.348,83709719.77,485828636
 02/10  04:00:00,1998762.984,82937914.14,479265147.1
 02/10  05:00:00,1886630.85,89931682.67,471433832.3
 02/10  06:00:00,1857898.906,105848059.5,482001216.7
 02/10  07:00:00,1885164.936,124542372.6,531296057.5
 02/10  08:00:00,1874755.448,119742704.5,541146528.5
 02/10  09:00:00,1834637.215,113229883,540083819.8
 02/10  10:00:00,1169133.078,101057719.3,488568398
 02/10  11:00:00,216163.0392,87670111.51,428649460.4
 02/10  12:00:00,0,85776139.79,357386273.9
 02/10  13:00:00,0,82276072.28,295939158
 02/10  14:00:00,0,79557320.54,235868999.8
 02/10  15:00:00,0,77763673.12,196971840.1
 02/10  16:00:00,0,82581900.31,199815523.5
 02/10  17:00:00,0,110254446.2,229914566.2
 02/10  18:00:00,0,147548826.3,279237461.7
 02/10  19:00:00,0,159716219.5,314080850.6
 02/10  20:00:00,0,156736706.3,323659107.1
 02/10  21:00:00,0,155436788,324476050.8
 02/10  22:00:00,0,136326084.7,326151986.4
 02/10  23:00:00,0,112157826,339472970.3
 02/10  24:00:00,0,91568473.54,333637354
 02/11  01:00:00,0,79001340.32,334086734.3
 02/11  02:00:00,0,77568039.74,348510875.4
 02/11  03:00:00,0,77109787.36,361770820.7
 02/11  04:00:00,0,76949317.23,371440057.6
 02/11  05:00:00,0,84758699.55,383234237.3
 02/11  06:00:00,0,101137666.1,405746556.2
 02/11  07:00:00,0,119914049.4,458041702.8
 02/11  08:00:00,0,114162119.9,460851915
 02/11  09:00:00,0,98877717.62,466559504.5
 02/11  10:00:00,0,88404647.98,447114015.9
 02/11  11:00:00,0,76985876.97,415305850.7
 02/11  12:00:00,0,75404839.74,345735748.4
 02/11  13:00:00,0,72892069.28,286640837.7
 02/11  14:00:00,0,69972781.32,246641779.5
 02/11  15:00:00,0,68757885.24,223238069.7
 02/11  16:00:00,0,73958883.08,236078225.1
 02/11  17:00:00,0,101984387.6,275081441.3
 02/11  18:00:00,0,144290844.9,313819196.4
 02/11  19:00:00,0,160844926.9,344317436
 02/11  20:00:00,0,158524220.4,371826938.1
 02/11  21:00:00,0,158062671.6,395554584
 02/11  22:00:00,0,139157971.5,402913887.5
 02/11  23:00:00,0,114929796.7,414686317.2
 02/11  24:00:00,0,94682253.89,418516197.7
 02/12  01:00:00,0,81928497.63,413953088
 02/12  02:00:00,0,79477046.04,400167024.1
 02/12  03:00:00,0,77801438.03,379907196.7
 02/12  04:00:00,0,77006371.46,372505556.1
 02/12  05:00:00,0,84440603.91,374271255.4
 02/12  06:00:00,0,100534688.7,389217544.2
 02/12  07:00:00,0,119206216.7,438820725.6
 02/12  08:00:00,0,113598459.8,445648544.3
 02/12  09:00:00,0,98331668.19,451628781.6
 02/12  10:00:00,0,88065484.87,437685200
 02/12  11:00:00,0,77243382.37,421955771.6
 02/12  12:00:00,0,77399302.03,398416930.2
 02/12  13:00:00,0,76574893.32,383377704.2
 02/12  14:00:00,0,75107815.34,381327593.9
 02/12  15:00:00,0,74698796.39,379074227
 02/12  16:00:00,0,79904372.49,392502905.8
 02/12  17:00:00,0,106814410.1,402398768.7
 02/12  18:00:00,0,148404423.7,422590623.5
 02/12  19:00:00,0,164431284.2,439369200.7
 02/12  20:00:00,0,161170539.8,441675664.3
 02/12  21:00:00,82031.30897,160149839.6,446206025.1
 02/12  22:00:00,380585.9591,141253742.9,445530128.5
 02/12  23:00:00,607419.2566,117113937,453770096.2
 02/12  24:00:00,819221.9757,96694010.83,447098398
 02/13  01:00:00,1146324.994,84443674.57,447732678.4
 02/13  02:00:00,1705348.606,83754780.61,468117000.1
 02/13  03:00:00,2049746.234,83594066.49,480700399.2
 02/13  04:00:00,2164461.93,83400921.51,486454004.2
 02/13  05:00:00,2422869.374,91451512.47,498121271.4
 02/13  06:00:00,2743737.729,108318535.1,525748193
 02/13  07:00:00,3056822.026,127791969.4,589032061.4
 02/13  08:00:00,3195062.071,123380283.6,605533362.6
 02/13  09:00:00,3147797.922,116781019.9,607642950.4
 02/13  10:00:00,3051970.05,106327380.2,587501786.1
 02/13  11:00:00,2921151.23,95331398.44,568543705.6
 02/13  12:00:00,2749552.619,95349815.24,544320563.2
 02/13  13:00:00,2573708.027,93437484.67,529561421.1
 02/13  14:00:00,2414617.005,92532622.02,519962336
 02/13  15:00:00,2325491.709,91986701.9,515820877.5
 02/13  16:00:00,2319025.248,96948194.53,522460884.8
 02/13  17:00:00,2362374.679,123691131.8,526492640.3
 02/13  18:00:00,2462167.718,155814630.1,537158468.3
 02/13  19:00:00,2576774.411,170757448.8,540211447.9
 02/13  20:00:00,2857017.101,168028015.1,549949246.6
 02/13  21:00:00,3251332.647,167459759.9,560970500.4
 02/13  22:00:00,3512304.536,148538560.7,561267694.5
 02/13  23:00:00,3689881.202,124372211,570403860.3
 02/13  24:00:00,3867513.489,103941642.5,564724595.4
 02/14  01:00:00,4538324.869,92605311.12,582581455.6
 02/14  02:00:00,5202684.7,92285072.55,611132941.4
 02/14  03:00:00,5767223.595,92736716.03,635542157
 02/14  04:00:00,6314992.926,93648913.41,661532957.9
 02/14  05:00:00,6750752.582,102205381.5,683109971.2
 02/14  06:00:00,7112271.857,119206548.8,713750958.4
 02/14  07:00:00,7286315.231,138357122.7,771613491.7
 02/14  08:00:00,7522344.673,134194951.4,792826004
 02/14  09:00:00,7346773.806,127100887.1,785648940.3
 02/14  10:00:00,6853042.167,115242694.6,735621355.2
 02/14  11:00:00,6412263.061,102948733.7,687478500.7
 02/14  12:00:00,5904611.835,101751066.8,637082367.9
 02/14  13:00:00,5302699.448,98527744.75,596153715.9
 02/14  14:00:00,4687428.438,96579808.31,570448711.8
 02/14  15:00:00,4021736.953,94979124.12,553217911.2
 02/14  16:00:00,3609789.958,99388515.65,556040962.7
 02/14  17:00:00,3715987.053,126707338.3,574930514.2
 02/14  18:00:00,4912764.572,161630033,635657412.1
 02/14  19:00:00,6111118.643,179248207.8,684331357.7
 02/14  20:00:00,6763789.785,177547630,712818310.8
 02/14  21:00:00,7351944.529,177490142,733141595.7
 02/14  22:00:00,8107880.929,159781995.1,755197309.4
 02/14  23:00:00,8801869.953,136882735.3,787386833.4
 02/14  24:00:00,9396397.274,117486780.5,800747128.1
 02/15  01:00:00,10164564.46,106405913.5,824738482.5
 02/15  02:00:00,11211262.53,106960313.4,870408361.4
 02/15  03:00:00,12167799.84,108314680.8,912511288.4
 02/15  04:00:00,12789870.77,109396024.5,942662872.2
 02/15  05:00:00,13298583.74,118092518,967285286.9
 02/15  06:00:00,13790455.5,135375328.5,1003228791
 02/15  07:00:00,14231333.1,155157479.7,1072602421
 02/15  08:00:00,14286837.9,146686633.2,1086484274
 02/15  09:00:00,13259731,140894143.6,1029842202
 02/15  10:00:00,11767598.01,126304968,923280604.3
 02/15  11:00:00,10075748.51,110883907.8,815231279.7
 02/15  12:00:00,8580551.391,107291915.7,721130205.4
 02/15  13:00:00,7170711.375,102168722.9,647571025.5
 02/15  14:00:00,6066033.381,98945581.73,599734816.1
 02/15  15:00:00,4814356.021,96001558.19,561483142.3
 02/15  16:00:00,3822440.616,99500961.97,555233861.7
 02/15  17:00:00,3624867.128,126605386.1,576601538
 02/15  18:00:00,4970807.703,162022730.8,648002060.5
 02/15  19:00:00,7113501.126,181826036.2,734555550.4
 02/15  20:00:00,8980991.022,183110171,817306280.7
 02/15  21:00:00,10711905.37,185844668.1,888977381.3
 02/15  22:00:00,12665194.12,171053548.6,965963843.2
 02/15  23:00:00,13292587.25,147937331,993536980
 02/15  24:00:00,14098511.22,128938853.3,1013641010
 02/16  01:00:00,15420361.68,119062269.7,1060404288
 02/16  02:00:00,15899308.25,118183618.3,1078704506
 02/16  03:00:00,16467411.67,118515083.8,1100960222
 02/16  04:00:00,17596250.85,120706427.5,1152389450
 02/16  05:00:00,18057303.04,129248702.4,1173939190
 02/16  06:00:00,17724227.16,144517181.7,1170114376
 02/16  07:00:00,17014752.45,161421008.3,1182313062
 02/16  08:00:00,14342993.28,146236645.2,1065962876
 02/16  09:00:00,11514885.1,136012067.5,924810643.3
 02/16  10:00:00,10165915.53,121954746.9,832820142.3
 02/16  11:00:00,8953806.124,108049872.3,759114027.7
 02/16  12:00:00,7695738.075,105322520.6,685963412.5
 02/16  13:00:00,6206538.701,100330244.5,619294446.3
 02/16  14:00:00,5015397.832,97258032.21,577034553.3
 02/16  15:00:00,4301423.284,95490139.09,556603835.7
 02/16  16:00:00,4052455.482,100373301.1,568324842.9
 02/16  17:00:00,4201858.165,127694712.5,586205109.8
 02/16  18:00:00,4537486.611,160577862.2,612570072.1
 02/16  19:00:00,4731176.904,175759886.6,620659531.4
 02/16  20:00:00,4776741.114,172491837.9,621871220
 02/16  21:00:00,4655090.166,170687868.8,612115785.4
 02/16  22:00:00,4608814.048,151024685.3,600040521.9
 02/16  23:00:00,4575306.937,126363645,601160184.3
 02/16  24:00:00,4592061.244,105576039.4,589875788.6
 02/17  01:00:00,4517125.756,92422496.38,576401222.7
 02/17  02:00:00,4458302.038,90297054.49,573570361.3
 02/17  03:00:00,4349658.153,89049948.45,568332425.4
 02/17  04:00:00,4266553.496,88366185.95,566257391
 02/17  05:00:00,4270972.249,95830522.76,568795751.8
 02/17  06:00:00,4238008.195,111863270.8,582867636.5
 02/17  07:00:00,4005453.149,130020720.3,624209897
 02/17  08:00:00,3806037.214,120928320.1,627215197
 02/17  09:00:00,3519452.371,117674199.1,619662203.9
 02/17  10:00:00,3218214.38,106719033.8,591680893.2
 02/17  11:00:00,2825114.515,95030429.49,560938382.6
 02/17  12:00:00,2281067.035,94152302.61,521995558
 02/17  13:00:00,1728294.115,91373463.27,493554035.2
 02/17  14:00:00,723015.4422,88477236.77,451457143.8
 02/17  15:00:00,6201.587027,85929136.54,411294929.9
 02/17  16:00:00,0,90393851.89,405037650.5
 02/17  17:00:00,0,117497334.4,420577312.7
 02/17  18:00:00,105872.9699,150322839.8,450916323.3
 02/17  19:00:00,1053938.638,167477649.6,491729178.1
 02/17  20:00:00,1805894.256,165899050.5,520319913.6
 02/17  21:00:00,2429593.308,165856050.5,539503458.6
 02/17  22:00:00,3039533.569,147714775.2,552105261.7
 02/17  23:00:00,3736481.235,124798783.8,582278796.9
 02/17  24:00:00,4435550.932,105658166.2,598715279.1
 02/18  01:00:00,5150714.932,94398819.17,617433473.2
 02/18  02:00:00,5744324.612,93818888.2,640617125.2
 02/18  03:00:00,6018796.258,93463042.17,649736209.3
 02/18  04:00:00,6148893.953,93241220.67,654424848.6
 02/18  05:00:00,6236735.781,100840221.2,658096170.2
 02/18  06:00:00,6281467.436,117008556.7,673503057.7
 02/18  07:00:00,6281177.356,135636028.3,721583266.3
 02/18  08:00:00,6167833.548,125689264.8,718479730.1
 02/18  09:00:00,6005274.302,113727047.3,714450952.4
 02/18  10:00:00,5319554.095,101841127.8,672664250
 02/18  11:00:00,4422848.454,88869128.11,619765062.1
 02/18  12:00:00,3511816.611,86387450.91,547874714.8
 02/18  13:00:00,2451796.55,82829848.95,486479474.6
 02/18  14:00:00,1462557.064,78837001.17,442387729.2
 02/18  15:00:00,611601.8199,76708932.58,417012906
 02/18  16:00:00,269774.8908,81478902.85,428836122.5
 02/18  17:00:00,601852.089,109645577.5,464225983.3
 02/18  18:00:00,1466265.601,149109862.4,508166330.4
 02/18  19:00:00,2739554.064,171589677.4,561889816.1
 02/18  20:00:00,3647219.683,170409173.5,597417091.5
 02/18  21:00:00,4620015.347,171195397,630699834.2
 02/18  22:00:00,5864086.645,154585480.5,670181546.8
 02/18  23:00:00,6779387.137,132197925.7,710169655.8
 02/18  24:00:00,7451470.258,112963065.2,725232198.1
 02/19  01:00:00,7898137.699,101022224.5,731972176.3
 02/19  02:00:00,8165546.716,99625464.31,740317882.3
 02/19  03:00:00,8555809.634,99548604.74,754240016.1
 02/19  04:00:00,9195881.908,100586655.5,781944481.9
 02/19  05:00:00,9778640.106,109424672.4,808448291.6
 02/19  06:00:00,10538845.59,127334062.7,855751522.4
 02/19  07:00:00,11020961.39,147256625.2,928069933.9
 02/19  08:00:00,10905731.05,137362696.5,925198499.7
 02/19  09:00:00,10452920.47,124730846.8,908070775.2
 02/19  10:00:00,9795578.806,112769249.7,862361015.5
 02/19  11:00:00,8696487.885,99326050.86,799534337.1
 02/19  12:00:00,7417413.846,96436721.22,722571208.9
 02/19  13:00:00,6093264.874,92067193.58,643306406.3
 02/19  14:00:00,4565407.073,86473972.31,567611144.2
 02/19  15:00:00,3222918.554,82698694.21,509570433.5
 02/19  16:00:00,2372139.528,86051993.18,496016047.6
 02/19  17:00:00,2076258.178,112743637.9,508497035
 02/19  18:00:00,2659927.3,151676042.8,546023732.6
 02/19  19:00:00,3992531.069,174380908.6,605194500.2
 02/19  20:00:00,4985927.25,173535040.5,648384942.5
 02/19  21:00:00,5103056.436,172327126,647928402.1
 02/19  22:00:00,5675434.036,154071016.2,658659675.3
 02/19  23:00:00,6160966.493,130562548.5,678376619.3
 02/19  24:00:00,6294874.965,109972498.3,669306900.2
 02/20  01:00:00,6492629.988,97362679.29,663997283.7
 02/20  02:00:00,6641440.503,95639037.09,666843468.9
 02/20  03:00:00,6935017.013,95317148.2,676921172.5
 02/20  04:00:00,7164822.193,95371096.33,687100323.9
 02/20  05:00:00,7245787.645,102991918.2,691587519.3
 02/20  06:00:00,7457256.296,119600593,715127927.3
 02/20  07:00:00,7969243.589,139610739.9,788883940.5
 02/20  08:00:00,8278285.191,130785396.7,806797994.5
 02/20  09:00:00,7438454.218,116953871.3,768451823.5
 02/20  10:00:00,5827494.526,102139211.6,669509643.4
 02/20  11:00:00,4415420.397,87536817.86,585383717.9
 02/20  12:00:00,3397780.803,85266513.83,521490739.2
 02/20  13:00:00,2432791.601,82703751.54,484030042.1
 02/20  14:00:00,1896817.11,79993067.18,462856618.8
 02/20  15:00:00,1141801.548,77940959.42,437042161.3
 02/20  16:00:00,338812.1076,81611901.77,430890838
 02/20  17:00:00,180817.0436,108659805.9,449175212
 02/20  18:00:00,912000.8703,147919523.3,491310236.2
 02/20  19:00:00,2383448.739,170828126.4,551661213.1
 02/20  20:00:00,4029861.03,171434658.3,617813645.4
 02/20  21:00:00,5329413.795,172995176.5,664304409.4
 02/20  22:00:00,6375277.397,155839978,693427919.8
 02/20  23:00:00,7099139.559,132867668,721568605.8
 02/20  24:00:00,7706577.713,113411520.8,731718464.9
 02/21  01:00:00,7554281.698,99935136.7,709480941.5
 02/21  02:00:00,7030340.923,96450011.01,678775575.4
 02/21  03:00:00,6963152.986,95136344.49,669755787.2
 02/21  04:00:00,7055700.364,94817995.84,672926100.3
 02/21  05:00:00,7086205.944,102348679.5,676407636.5
 02/21  06:00:00,6883353.681,118012855.3,684176997.1
 02/21  07:00:00,6699045.215,136345331,728846289.7
 02/21  08:00:00,6521602.403,123486407.8,734187355.3
 02/21  09:00:00,5798500.116,122744205.9,703835425.1
 02/21  10:00:00,4306127.178,108552419.6,614463032.9
 02/21  11:00:00,3254118.091,95437114.23,560474494.4
 02/21  12:00:00,2505759.912,93916007.19,508880435.8
 02/21  13:00:00,813483.9988,87856485.01,420449297.9
 02/21  14:00:00,0,83813007.11,346643381.3
 02/21  15:00:00,0,82212353.58,313336889
 02/21  16:00:00,0,86825603.81,311450782.3
 02/21  17:00:00,0,113624807.7,318507128.7
 02/21  18:00:00,0,142373413.9,346789847.1
 02/21  19:00:00,0,162812703.6,397244309.8
 02/21  20:00:00,0,160761446,432495012.4
 02/21  21:00:00,16461.34367,160070538.5,448797847.2
 02/21  22:00:00,1202695.011,143349338,483175270.9
 02/21  23:00:00,2573943.634,121775906.5,532077072.8
 02/21  24:00:00,3718191.74,103547791.2,561727592.4
 02/22  01:00:00,5154168.413,93982988.39,608798690.4
 02/22  02:00:00,5212377.034,92135255.62,608906806.9
 02/22  03:00:00,4745499.849,89944270.47,584870843.7
 02/22  04:00:00,4502753.089,88714499.06,570678466
 02/22  05:00:00,4251971.012,95435259.41,558503758
 02/22  06:00:00,3854166.322,110516301.2,555308092.7
 02/22  07:00:00,3768692.676,128947177.4,600690535.4
 02/22  08:00:00,3810922.388,116529272.7,612430823.3
 02/22  09:00:00,3857541.324,117993625,619452432.5
 02/22  10:00:00,3801968.734,107738333.6,604494485.7
 02/22  11:00:00,3791120.822,97180504.44,595103586.5
 02/22  12:00:00,3751728.91,97681366.35,581049210.4
 02/22  13:00:00,3620243.899,95994277.02,571424857.1
 02/22  14:00:00,3487398.358,95151703.84,562950534.1
 02/22  15:00:00,3365364.759,94424767.78,554813111.8
 02/22  16:00:00,3514086.124,99756808.75,568028826.7
 02/22  17:00:00,3661304.48,126772187.1,577112046.6
 02/22  18:00:00,3886307.444,155396167,594631033.1
 02/22  19:00:00,4124606.965,174507440.7,603026697.6
 02/22  20:00:00,4224247.269,171352951.7,605764806
 02/22  21:00:00,4495023.462,170499801,612310417.3
 02/22  22:00:00,4743783.084,151570827.6,612922785.1
 02/22  23:00:00,4906395.124,127403962.5,622587469.4
 02/22  24:00:00,4890517.631,106551904.8,610138213.5
 02/23  01:00:00,5068345.421,94001165.72,607015894
 02/23  02:00:00,5118506.167,92147892.74,608690724.4
 02/23  03:00:00,5066761.517,91084395.05,606592939.6
 02/23  04:00:00,5290427.173,91151470.53,617356066.7
 02/23  05:00:00,5443786.791,98978499.75,625971042.3
 02/23  06:00:00,5440902.247,115097492.3,641420362.4
 02/23  07:00:00,5420020.65,133747980.4,690840668.6
 02/23  08:00:00,5362743.354,121115058.3,698970014.3
 02/23  09:00:00,5285730.599,122218039.1,701229202
 02/23  10:00:00,5250472.014,112048976.2,687769520.7
 02/23  11:00:00,5182995.687,101332710.3,675056239.4
 02/23  12:00:00,4910841.036,101195971,648726578
 02/23  13:00:00,4699825.798,99253300.68,633704757.1
 02/23  14:00:00,4639290.122,98571366.87,627609006.2
 02/23  15:00:00,4466488.485,97745813.3,617572969.4
 02/23  16:00:00,4502048.884,102729772.9,623898114.8
 02/23  17:00:00,4467643.15,129199027.9,622410312.7
 02/23  18:00:00,4363972.014,156896569.6,621614326.1
 02/23  19:00:00,4343907.372,175239386.1,616054771.1
 02/23  20:00:00,4137080.785,171309113.9,605630430.8
 02/23  21:00:00,3988466.736,169418508.9,594574623.8
 02/23  22:00:00,4005077.603,149915003.2,585634459.7
 02/23  23:00:00,3916784.779,125133814.3,585067995.1
 02/23  24:00:00,3884252.282,104199390.1,571192178.2
 02/24  01:00:00,3945110.183,91380340.14,563780763
 02/24  02:00:00,3805309.255,89048038.79,557364473.4
 02/24  03:00:00,3514058.213,87341153.22,543961341.9
 02/24  04:00:00,3381508.439,86489701.72,538516310.6
 02/24  05:00:00,3353001.88,93842810.59,538852012.7
 02/24  06:00:00,3152880.388,109448391.4,545511073.9
 02/24  07:00:00,2977383.945,127706776.5,588518321.8
 02/24  08:00:00,2880820.8,114960238.2,594783583.5
 02/24  09:00:00,2780692.403,116068874,596138896.1
 02/24  10:00:00,2497126.646,105257192.2,571417127.8
 02/24  11:00:00,2197744.248,93858741.64,546150064.4
 02/24  12:00:00,1745176.733,93038588.98,506539483.8
 02/24  13:00:00,1303731.042,90322038.28,477091060.3
 02/24  14:00:00,660421.7854,88181138.77,446660347.5
 02/24  15:00:00,59524.10346,86289599.1,420581468.3
 02/24  16:00:00,0,90817648.75,418911369.6
 02/24  17:00:00,0,117891468.7,433383862.7
 02/24  18:00:00,217094.4226,142958511.8,459252188.5
 02/24  19:00:00,811026.8483,166943454.7,485630601.9
 02/24  20:00:00,1220514.242,164569390,501107785.1
 02/24  21:00:00,1729018.475,164218882.8,514626730.5
 02/24  22:00:00,2176217.621,145655803,519616420.4
 02/24  23:00:00,2601614.604,122018950.6,536682028.6
 02/24  24:00:00,3126363.06,102424767.7,544747091.3
 02/25  01:00:00,3645220.137,90705217.4,555231247.2
 02/25  02:00:00,4105295.395,89796942.51,572292289.7
 02/25  03:00:00,4359212.553,89424940.22,581339360.9
 02/25  04:00:00,4669729.339,89709155.81,595487390
 02/25  05:00:00,5369939.38,98810876.73,625692335.9
 02/25  06:00:00,5976030.35,116410234.4,666818549.8
 02/25  07:00:00,6528064.006,136524828.1,742191537.2
 02/25  08:00:00,6818432.24,123739475.2,756762859.6
 02/25  09:00:00,6809655.863,116128661.7,761814767.6
 02/25  10:00:00,6746623.927,105704208.4,745293096.4
 02/25  11:00:00,6476894.803,94290968.66,719547088.4
 02/25  12:00:00,6056336.84,93657805.35,684124508.5
 02/25  13:00:00,5589372.703,91934114.3,655630870.7
 02/25  14:00:00,4997370.042,89009746.05,628133616.7
 02/25  15:00:00,4183948.829,86635958.28,592108521.7
 02/25  16:00:00,3777921.002,90611773.83,582121643.9
 02/25  17:00:00,3768700.19,117250720,584944502.4
 02/25  18:00:00,3817167.767,150710163.3,592425589.1
 02/25  19:00:00,4042253.863,174544894.1,605697413.2
 02/25  20:00:00,4398854.822,172045632,620184553.6
 02/25  21:00:00,4620856.532,171084142.2,624903450.4
 02/25  22:00:00,4746161.7,151821157.2,619384895.9
 02/25  23:00:00,5050211.596,127952955.5,633932853.4
 02/25  24:00:00,5324680.869,107775139.5,632954276.9
 02/26  01:00:00,5491936.112,95236433.27,630175106.8
 02/26  02:00:00,5618335.924,93547833.89,634489339.1
 02/26  03:00:00,5692384.209,92711972.19,635664809
 02/26  04:00:00,5933669.497,92798916.94,646522174.6
 02/26  05:00:00,5936032.334,100237672.9,647970959.2
 02/26  06:00:00,5999728.192,116470452.1,664944184.1
 02/26  07:00:00,6644253.629,136732827.4,742761410.9
 02/26  08:00:00,7001228.831,124130474.2,761953518.8
 02/26  09:00:00,6339523.216,114740148.2,734667140.6
 02/26  10:00:00,5132518.055,101045100.7,657178409.2
 02/26  11:00:00,3948926.897,87129856.14,586567012.9
 02/26  12:00:00,3293794.145,86182435.23,549009647.9
 02/26  13:00:00,2778666.978,84369561.29,520260951.9
 02/26  14:00:00,2219693.936,81711644.54,500304952.1
 02/26  15:00:00,1872191.18,80669015.58,490061363.8
 02/26  16:00:00,1754513.68,85577187.25,498584760.6
 02/26  17:00:00,2179308.345,113494722.5,524935259.8
 02/26  18:00:00,2515947.075,147758553.1,546959744.9
 02/26  19:00:00,2845409.511,171848133.7,564114575.3
 02/26  20:00:00,3304377.337,169529545.3,580448145.6
 02/26  21:00:00,3605550.619,168664028.3,585549438.8
 02/26  22:00:00,3802113.31,149487746.8,580414696.6
 02/26  23:00:00,4028048.944,125387723.8,590085786.6
 02/26  24:00:00,4571995.422,105846496.1,599653959.2
 02/27  01:00:00,5154329.686,94294565.38,613700915
 02/27  02:00:00,5614976.312,93434179.11,632429165.5
 02/27  03:00:00,5888506.635,93110547.54,642487110.9
 02/27  04:00:00,6007276.161,92887964.06,647450980.6
 02/27  05:00:00,6084531.892,100468655.1,650926079.4
 02/27  06:00:00,6270726.546,116994243.5,672873623.7
 02/27  07:00:00,6759256.084,133037687.5,744452610.8
 02/27  08:00:00,6942768.169,124888763.2,763987796.3
 02/27  09:00:00,6525120.192,124852197.2,745880538.9
 02/27  10:00:00,6003044.804,113118002.4,700067268.7
 02/27  11:00:00,5037171.542,99576411.39,630551122.8
 02/27  12:00:00,3793767.344,96681767.72,552503649
 02/27  13:00:00,2844669.446,92729307.72,501285386.5
 02/27  14:00:00,2098935.098,90531409.07,472775985.8
 02/27  15:00:00,1294521.457,88632289.63,451620671.6
 02/27  16:00:00,679745.0038,92634728.52,448748430.1
 02/27  17:00:00,685123.5019,119677525.6,462027092.1
 02/27  18:00:00,1075635.914,144775072.8,485209927.5
 02/27  19:00:00,1666136.171,168703218.8,509480234.9
 02/27  20:00:00,2759342.006,167959005.4,552241759.9
 02/27  21:00:00,3712043.457,168711327.9,585039179.7
 02/27  22:00:00,4477271.695,150977416.4,605003947.2
 02/27  23:00:00,5359531.155,128496966.5,642882830.8
 02/27  24:00:00,6098525.143,109450582.4,661172874.1
 02/28  01:00:00,6853835.976,98316235.82,682720509.4
 02/28  02:00:00,7684232.377,98366735.13,717980258.3
 02/28  03:00:00,8155650.052,98562989.64,737654302.3
 02/28  04:00:00,8358680.751,98548607.49,746092577.4
 02/28  05:00:00,8516254.36,106322752.8,752650161.6
 02/28  06:00:00,8622169.075,122644439.4,770491502.1
 02/28  07:00:00,8680779.478,137580414.7,821437691.3
 02/28  08:00:00,8651030.058,128833401.4,829322723.8
 02/28  09:00:00,8218767.487,128898364.5,812903273.1
 02/28  10:00:00,7451447.798,116517614.7,755145685.1
 02/28  11:00:00,6319849.953,102796833.3,684537199.7
 02/28  12:00:00,4998210.34,99835808.37,606099089.3
 02/28  13:00:00,4033471.675,96151362.11,562450204.9
 02/28  14:00:00,3501920.224,94496724.07,542297206.2
 02/28  15:00:00,3015173.944,93027308.24,523728719.5
 02/28  16:00:00,2620599.337,97199687.16,519567284.3
 02/28  17:00:00,2513872.31,123821583.6,524732348.8
 02/28  18:00:00,2834343.243,148853539.9,548176120.8
 02/28  19:00:00,3395983.918,172730335.5,572522334
 02/28  20:00:00,4207501.44,171359672.5,606027228.6
 02/28  21:00:00,4939633.722,171666459.2,632600975.3
 02/28  22:00:00,4967639.393,152222121.5,623998535.1
 02/28  23:00:00,4635667.042,126807804,611253482.1
 02/28  24:00:00,4313460.776,105126842.5,583448899.7
