Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/11  09:00:00,184221968.7290541,184221968.72905384,71107121.52275664 
 01/11  10:00:00,160769855.83198554,160769855.83198533,70059109.90964826 
 01/11  11:00:00,135337938.4222658,135337938.42226569,59183642.52510092 
 01/11  12:00:00,141286170.37002255,141286170.3700224,55535707.535718608 
 01/11  13:00:00,125202375.46874815,125202375.4687481,49382688.63967174 
 01/11  14:00:00,113841842.48951803,113841842.48951808,43483280.22755308 
 01/11  15:00:00,104136158.64285669,104136158.64285666,41604434.084588717 
 01/11  16:00:00,119136681.19377667,119136681.19377671,33627667.688511978 
 01/11  17:00:00,150646810.57426618,150646810.57426594,25207860.549796396 
 01/11  18:00:00,197638094.67002327,197638094.67002297,13197969.882644486 
 01/11  19:00:00,206541057.70360709,206541057.70360679,31007285.412465954 
 01/11  20:00:00,195931219.7447196,195931219.74471946,51749326.44968986 
 01/11  21:00:00,182551387.50523824,182551387.50523795,58055496.35793638 
 01/11  22:00:00,160032964.82091937,160032964.8209191,79411114.93178898 
 01/11  23:00:00,139006535.66930429,139006535.6693042,110332223.78187479 
 01/11  24:00:00,109649091.28903416,109649091.28903413,124064089.45390901 
 01/12  01:00:00,59825114.734255719,59825114.734255719,136916521.40633986 
 01/12  02:00:00,68050711.5070519,68050711.50705181,165561891.06118179 
 01/12  03:00:00,57863616.38061321,57863616.38061319,181863987.8946242 
 01/12  04:00:00,53641729.48187608,53641729.481876,180653634.0293674 
 01/12  05:00:00,75601440.32015229,75601440.3201522,189939597.06773309 
 01/12  06:00:00,97991025.99521287,97991025.99521284,198941813.47881619 
 01/12  07:00:00,176871401.78035064,176871401.78035043,183781360.39638875 
 01/12  08:00:00,203172635.2659824,203172635.26598213,208795116.37805305 
 01/12  09:00:00,184738752.79302363,184738752.79302327,224240535.5303754 
 01/12  10:00:00,168067271.30344854,168067271.30344818,203164843.02184538 
 01/12  11:00:00,151933569.45783384,151933569.45783387,169367601.67736934 
 01/12  12:00:00,132476502.62257578,132476502.62257558,146906612.790798 
 01/12  13:00:00,127811302.41844943,127811302.4184493,131211152.39269209 
 01/12  14:00:00,119532044.29116868,119532044.29116881,114657117.59191606 
 01/12  15:00:00,103792611.21620311,103792611.21620319,99725669.30135945 
 01/12  16:00:00,121845887.53862949,121845887.5386295,102004167.33469239 
 01/12  17:00:00,153966051.41570068,153966051.41570045,107570501.13561633 
 01/12  18:00:00,198067029.52190516,198067029.52190469,113064692.58260368 
 01/12  19:00:00,213855001.074251,213855001.0742507,111292648.08644362 
 01/12  20:00:00,199609644.06572969,199609644.06572957,93363106.86425974 
 01/12  21:00:00,183797506.1468854,183797506.14688523,87075848.40777193 
 01/12  22:00:00,172706418.26722557,172706418.26722533,104829891.65402135 
 01/12  23:00:00,135106080.07492496,135106080.0749248,108588785.38149129 
 01/12  24:00:00,98652568.85234815,98652568.85234824,95235125.22461909 
 01/13  01:00:00,67557207.0325386,67557207.03253846,97064986.23342747 
 01/13  02:00:00,57165048.64748771,57165048.64748772,99452689.19882463 
 01/13  03:00:00,49007860.05183176,49007860.051831658,102704710.77488509 
 01/13  04:00:00,66559044.76131838,66559044.76131832,100839284.36034678 
 01/13  05:00:00,55171626.80971137,55171626.80971133,104413441.60270752 
 01/13  06:00:00,93853076.23857709,93853076.23857717,106344885.99873568 
 01/13  07:00:00,187486419.91654174,187486419.91654159,112767239.3513936 
 01/13  08:00:00,184941923.10339726,184941923.10339696,130518299.57984934 
 01/13  09:00:00,180597659.0283983,180597659.028398,129552755.25312859 
 01/13  10:00:00,167974607.7909385,167974607.79093839,112897671.01740234 
 01/13  11:00:00,148852965.07243786,148852965.07243774,82922508.81452097 
 01/13  12:00:00,129919875.0251584,129919875.02515824,78544310.21999015 
 01/13  13:00:00,120371540.46884299,120371540.468843,66412358.34155304 
 01/13  14:00:00,116711098.48096046,116711098.48096057,47151558.94172156 
 01/13  15:00:00,114473242.95799834,114473242.95799829,37461074.27561773 
 01/13  16:00:00,123413069.18311543,123413069.18311548,43145483.731577958 
 01/13  17:00:00,147247510.07183416,147247510.0718338,41702801.43016685 
 01/13  18:00:00,186068724.5051818,186068724.50518144,41641775.333127427 
 01/13  19:00:00,206374221.79322378,206374221.79322345,46956498.76427137 
 01/13  20:00:00,202988477.03335918,202988477.03335906,47484697.515483919 
 01/13  21:00:00,188126233.03210239,188126233.03210209,39915183.40894884 
 01/13  22:00:00,160125507.8558814,160125507.85588119,45799607.73512749 
 01/13  23:00:00,136912550.16043613,136912550.16043592,59240740.23172926 
 01/13  24:00:00,91929290.73162663,91929290.73162672,64253386.22200857 
 01/14  01:00:00,71685066.23131418,71685066.23131413,70393212.9724926 
 01/14  02:00:00,54164056.47727854,54164056.477278489,70342261.41397856 
 01/14  03:00:00,62433223.06463969,62433223.0646396,70855625.07268472 
 01/14  04:00:00,46860178.99503595,46860178.99503584,68302963.5325242 
 01/14  05:00:00,64683469.730864729,64683469.73086475,67854403.01547146 
 01/14  06:00:00,99314517.74208233,99314517.74208224,63594993.21941699 
 01/14  07:00:00,169370558.74149893,169370558.7414987,57653283.33808802 
 01/14  08:00:00,184058251.1091751,184058251.1091749,52829048.02955116 
 01/14  09:00:00,187653568.25496567,187653568.2549653,47589185.104381788 
 01/14  10:00:00,157275516.92856098,157275516.9285609,41115809.904799718 
 01/14  11:00:00,132023000.68252944,132023000.68252912,38739856.246881429 
 01/14  12:00:00,137474716.96774829,137474716.9677481,30745293.320720838 
 01/14  13:00:00,121049599.76361943,121049599.76361954,30327964.978273419 
 01/14  14:00:00,101808142.9827317,101808142.98273176,32158569.276981236 
 01/14  15:00:00,110594078.71552734,110594078.71552724,25705067.174202809 
 01/14  16:00:00,117321340.06750645,117321340.0675064,20184560.53261573 
 01/14  17:00:00,145574487.3576641,145574487.35766385,16406211.140107792 
 01/14  18:00:00,199439640.74613408,199439640.7461339,16693022.136738636 
 01/14  19:00:00,205969581.45786394,205969581.45786364,18181641.623922875 
 01/14  20:00:00,185880791.55953718,185880791.5595369,16723407.402275969 
 01/14  21:00:00,189274206.11246947,189274206.11246933,18576607.215907616 
 01/14  22:00:00,157390939.35750435,157390939.35750417,19982389.8693203 
 01/14  23:00:00,135265096.1923397,135265096.19233958,27832988.78931317 
 01/14  24:00:00,103928142.77070159,103928142.77070144,35737321.91809109 
 01/15  01:00:00,57273369.44410878,57273369.44410877,41201249.416885528 
 01/15  02:00:00,62585603.83443248,62585603.83443246,44228752.93017254 
 01/15  03:00:00,51787519.73125028,51787519.73125024,46940936.48877567 
 01/15  04:00:00,47552370.414182249,47552370.41418215,44857771.71190855 
 01/15  05:00:00,69204710.37993756,69204710.37993768,46612729.689647939 
 01/15  06:00:00,91365599.85396238,91365599.85396233,49953038.17562601 
 01/15  07:00:00,170952772.93071569,170952772.93071548,49722225.885226178 
 01/15  08:00:00,195625010.21947853,195625010.2194783,46328563.272630859 
 01/15  09:00:00,174524839.6199782,174524839.61997784,46381948.97473951 
 01/15  10:00:00,156489285.86544449,156489285.8654442,33102510.839400203 
 01/15  11:00:00,144786131.0031956,144786131.0031954,25788663.341065937 
 01/15  12:00:00,123528202.87512148,123528202.87512134,20989670.101356545 
