Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 01/20  14:00:00,296555.9382,85917176.89,411745500.9
 01/20  15:00:00,0,83213698.36,356051575.2
 01/20  16:00:00,0,87243570.42,336234160
 01/20  17:00:00,0,122989151.4,376548647
 01/20  18:00:00,0,157231814.8,439888614.8
 01/20  19:00:00,331531.558,165842313.4,471983186.6
 01/20  20:00:00,896412.0996,163359694.3,480855012.2
 01/20  21:00:00,943891.775,161649148.6,469368501.2
 01/20  22:00:00,991956.7737,141949072.6,455257771
 01/20  23:00:00,1218580.581,117728453.6,463064702.5
 01/20  24:00:00,1408621.379,97284222.79,460204225
 01/21  01:00:00,1550219.463,84599706.69,457304484.5
 01/21  02:00:00,1639911.255,82790008.47,460070227.9
 01/21  03:00:00,1561360.223,81624753.96,456361126.3
 01/21  04:00:00,1503786.397,80994957.78,454832179.8
 01/21  05:00:00,1522599.517,88471768.46,456790591
 01/21  06:00:00,1504938.909,104544188.3,468338103
 01/21  07:00:00,1475356.139,123241423.5,510163754.3
 01/21  08:00:00,1069607.146,112684913.4,496111116.9
 01/21  09:00:00,189335.8696,98853066.24,459666243.7
 01/21  10:00:00,0,86275093.79,388695185.2
 01/21  11:00:00,0,73319719.63,315102579.3
 01/21  12:00:00,0,71891075.73,250768040.6
 01/21  13:00:00,0,70023158.42,209112412.6
 01/21  14:00:00,0,67605621.47,182688698.1
 01/21  15:00:00,0,66463141.83,161740775.8
 01/21  16:00:00,0,71468514.6,168922845.4
 01/21  17:00:00,0,105940977.5,173569281.4
 01/21  18:00:00,0,148910082.6,228056188.2
 01/21  19:00:00,0,159656248.5,309649051.7
